Indicator,Answer,Demographic Group,Demographic Characteristic,Year,Type of indicator,Metric,Estimated Population,Visualization Filter,Name for optional filter,Ref_group,National Reference
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Age by Area,Rural Age Group 1,2015,Estimated,57.06,70520268,viz_age_area,Percentage who have had their blood pressure measured but not diagnosed,Rural,30.2
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Age by Area,Urban Age Group 2,2015,Estimated,1.558,1925527,viz_age_area,Percentage who have had their blood pressure measured but not diagnosed,Urban,10.29
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Age by Area,Rural Age Group 2,2015,Estimated,39.66,49015665,viz_age_area,Percentage who have had their blood pressure measured but not diagnosed,Rural,30.2
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Age by Area,Urban Age Group 3,2015,Estimated,15.07,18624964,viz_age_area,Percentage who have had their blood pressure measured but not diagnosed,Urban,10.29
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Age by Area,Rural Age Group 3,2015,Estimated,21.68,26794241,viz_age_area,Percentage who have had their blood pressure measured but not diagnosed,Rural,30.2
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Age by Area,Urban Age Group 4,2015,Estimated,9.56,11815173,viz_age_area,Percentage who have had their blood pressure measured but not diagnosed,Urban,10.29
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Age by Area,Rural Age Group 4,2015,Estimated,2.651,3276362,viz_age_area,Percentage who have had their blood pressure measured but not diagnosed,Rural,30.2
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Total,Total,2015,Lower Bound,15.85,19588963,,,"",
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex,Men,2015,Lower Bound,18.1,22369731,,,Total,15.85
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex,Women,2015,Lower Bound,50.23,62079093,,,Total,15.85
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Age,Age Group 1,2015,Lower Bound,90.62,111996963,,,Total,15.85
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Age,Age Group 2,2015,Lower Bound,10.29,12717377,,,Total,15.85
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Age,Age Group 3,2015,Lower Bound,30.2,37324082,,,Total,15.85
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Age,Age Group 4,2015,Lower Bound,57.06,70520268,,,Total,15.85
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Area,Urban,2015,Lower Bound,1.558,1925527,,,Total,15.85
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Area,Rural,2015,Lower Bound,39.66,49015665,,,Total,15.85
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Age,Women Age Group 1,2015,Lower Bound,15.07,18624964,,,Women,50.23
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Age,Women Age Group 2,2015,Lower Bound,21.68,26794241,,,Women,50.23
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Age,Women Age Group 3,2015,Lower Bound,9.56,11815173,,,Women,50.23
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Age,Women Age Group 4,2015,Lower Bound,2.651,3276362,,,Women,50.23
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Age,Men Age Group 1,2015,Lower Bound,15.85,19588963,,,Men,18.1
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Age,Men Age Group 2,2015,Lower Bound,18.1,22369731,,,Men,18.1
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Age,Men Age Group 3,2015,Lower Bound,50.23,62079093,,,Men,18.1
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Age,Men Age Group 4,2015,Lower Bound,90.62,111996963,,,Men,18.1
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Area,Urban Men,2015,Lower Bound,10.29,12717377,,,Men,18.1
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Area,Rural Men,2015,Lower Bound,30.2,37324082,,,Men,18.1
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Area,Urban Women,2015,Lower Bound,57.06,70520268,,,Women,50.23
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Area,Rural Women,2015,Lower Bound,1.558,1925527,,,Women,50.23
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Age by Area,Urban Age Group 1,2015,Lower Bound,39.66,49015665,,,Urban,1.558
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Age by Area,Rural Age Group 1,2015,Lower Bound,15.07,18624964,,,Rural,39.66
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Age by Area,Urban Age Group 2,2015,Lower Bound,21.68,26794241,,,Urban,1.558
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Age by Area,Rural Age Group 2,2015,Lower Bound,9.56,11815173,,,Rural,39.66
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Age by Area,Urban Age Group 3,2015,Lower Bound,2.651,3276362,,,Urban,1.558
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Age by Area,Rural Age Group 3,2015,Lower Bound,15.85,19588963,,,Rural,39.66
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Age by Area,Urban Age Group 4,2015,Lower Bound,18.1,22369731,,,Urban,1.558
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Age by Area,Rural Age Group 4,2015,Lower Bound,50.23,62079093,,,Rural,39.66
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Total,Total,2015,Upper Bound,90.62,111996963,,,"",
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex,Men,2015,Upper Bound,10.29,12717377,,,Total,90.62
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex,Women,2015,Upper Bound,30.2,37324082,,,Total,90.62
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Age,Age Group 1,2015,Upper Bound,57.06,70520268,,,Total,90.62
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Age,Age Group 2,2015,Upper Bound,1.558,1925527,,,Total,90.62
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Age,Age Group 3,2015,Upper Bound,39.66,49015665,,,Total,90.62
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Age,Age Group 4,2015,Upper Bound,15.07,18624964,,,Total,90.62
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Area,Urban,2015,Upper Bound,21.68,26794241,,,Total,90.62
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Area,Rural,2015,Upper Bound,9.56,11815173,,,Total,90.62
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Age,Women Age Group 1,2015,Upper Bound,2.651,3276362,,,Women,30.2
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Age,Women Age Group 2,2015,Upper Bound,15.85,19588963,,,Women,30.2
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Age,Women Age Group 3,2015,Upper Bound,18.1,22369731,,,Women,30.2
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Age,Women Age Group 4,2015,Upper Bound,50.23,62079093,,,Women,30.2
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Age,Men Age Group 1,2015,Upper Bound,90.62,111996963,,,Men,10.29
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Age,Men Age Group 2,2015,Upper Bound,10.29,12717377,,,Men,10.29
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Age,Men Age Group 3,2015,Upper Bound,30.2,37324082,,,Men,10.29
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Age,Men Age Group 4,2015,Upper Bound,57.06,70520268,,,Men,10.29
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Area,Urban Men,2015,Upper Bound,1.558,1925527,,,Men,10.29
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Area,Rural Men,2015,Upper Bound,39.66,49015665,,,Men,10.29
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Area,Urban Women,2015,Upper Bound,15.07,18624964,,,Women,30.2
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Area,Rural Women,2015,Upper Bound,21.68,26794241,,,Women,30.2
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Age by Area,Urban Age Group 1,2015,Upper Bound,9.56,11815173,,,Urban,21.68
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Age by Area,Rural Age Group 1,2015,Upper Bound,2.651,3276362,,,Rural,9.56
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Age by Area,Urban Age Group 2,2015,Upper Bound,15.85,19588963,,,Urban,21.68
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Age by Area,Rural Age Group 2,2015,Upper Bound,18.1,22369731,,,Rural,9.56
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Age by Area,Urban Age Group 3,2015,Upper Bound,50.23,62079093,,,Urban,21.68
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Age by Area,Rural Age Group 3,2015,Upper Bound,90.62,111996963,,,Rural,9.56
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Age by Area,Urban Age Group 4,2015,Upper Bound,10.29,12717377,,,Urban,21.68
Percentage who have had their blood pressure measured but not diagnosed,Measured not diagnosed,Age by Area,Rural Age Group 4,2015,Lower Bound,30.2,37324082,,,Rural,39.66
Prevalence of self-reported hypertension (measured and diagnosed by a health worker),Measured diagnosed,Total,Total,2015,Estimated,2.677,,viz_total,Prevalence of self-reported hypertension (measured and diagnosed by a health worker),"",
Prevalence of self-reported hypertension (measured and diagnosed by a health worker),Measured diagnosed,Sex,Men,2015,Estimated,11.56,,viz_sex,Prevalence of self-reported hypertension (measured and diagnosed by a health worker),Total,2.677
Prevalence of self-reported hypertension (measured and diagnosed by a health worker),Measured diagnosed,Sex,Women,2015,Estimated,9.073,,viz_sex,Prevalence of self-reported hypertension (measured and diagnosed by a health worker),Total,2.677
Prevalence of self-reported hypertension (measured and diagnosed by a health worker),Measured diagnosed,Age,Age Group 1,2015,Estimated,2.886,,viz_age,Prevalence of self-reported hypertension (measured and diagnosed by a health worker),Total,2.677
Prevalence of self-reported hypertension (measured and diagnosed by a health worker),Measured diagnosed,Age,Age Group 2,2015,Estimated,9.258,,viz_age,Prevalence of self-reported hypertension (measured and diagnosed by a health worker),Total,2.677
Prevalence of self-reported hypertension (measured and diagnosed by a health worker),Measured diagnosed,Age,Age Group 3,2015,Estimated,4.317,,viz_age,Prevalence of self-reported hypertension (measured and diagnosed by a health worker),Total,2.677
