Indicator,Answer,Demographic Group,Demographic Characteristic,Year,Type of indicator,Metric,Estimated Population,Visualization Filter,Name for optional filter,Ref_group,National Reference
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Sex by Age,Men Age Group 3,2015,Estimated,73.22,90492359,viz_men_age,Percentage who currently smoke tobacco daily among total population,Men,91.42
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Sex by Age,Men Age Group 4,2015,Estimated,4.7,5808715,viz_men_age,Percentage who currently smoke tobacco daily among total population,Men,91.42
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Sex by Area,Urban Men,2015,Estimated,92.85,114753012,viz_sex_area,Percentage who currently smoke tobacco daily among total population,Men,91.42
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Sex by Area,Rural Men,2015,Estimated,89.73,110897014,viz_sex_area,Percentage who currently smoke tobacco daily among total population,Men,91.42
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Sex by Area,Urban Women,2015,Estimated,17.55,21689988,viz_sex_area,Percentage who currently smoke tobacco daily among total population,Women,99.3
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Sex by Area,Rural Women,2015,Estimated,44.11,54515405,viz_sex_area,Percentage who currently smoke tobacco daily among total population,Women,99.3
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age by Area,Urban Age Group 1,2015,Estimated,75.03,92729332,viz_age_area,Percentage who currently smoke tobacco daily among total population,Urban,92.59
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age by Area,Rural Age Group 1,2015,Estimated,47.13,58247813,viz_age_area,Percentage who currently smoke tobacco daily among total population,Rural,51.45
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age by Area,Urban Age Group 2,2015,Estimated,18.91,23370807,viz_age_area,Percentage who currently smoke tobacco daily among total population,Urban,92.59
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age by Area,Rural Age Group 2,2015,Estimated,15.21,18797989,viz_age_area,Percentage who currently smoke tobacco daily among total population,Rural,51.45
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age by Area,Urban Age Group 3,2015,Estimated,88.75,109685836,viz_age_area,Percentage who currently smoke tobacco daily among total population,Urban,92.59
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age by Area,Rural Age Group 3,2015,Estimated,49.31,60942068,viz_age_area,Percentage who currently smoke tobacco daily among total population,Rural,51.45
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age by Area,Urban Age Group 4,2015,Estimated,3.523,4354064,viz_age_area,Percentage who currently smoke tobacco daily among total population,Urban,92.59
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age by Area,Rural Age Group 4,2015,Estimated,52.11,64402579,viz_age_area,Percentage who currently smoke tobacco daily among total population,Rural,51.45
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Total,Total,2015,Lower Bound,66.32,81964672,,,"",
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Sex,Men,2015,Lower Bound,6.06,7489534,,,Total,66.32
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Sex,Women,2015,Lower Bound,13.34,16486863,,,Total,66.32
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age,Age Group 1,2015,Lower Bound,36.12,44640590,,,Total,66.32
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age,Age Group 2,2015,Lower Bound,82.34,101763738,,,Total,66.32
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age,Age Group 3,2015,Lower Bound,91.42,112985680,,,Total,66.32
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age,Age Group 4,2015,Lower Bound,99.3,122724546,,,Total,66.32
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Area,Urban,2015,Lower Bound,80.81,99872816,,,Total,66.32
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Area,Rural,2015,Lower Bound,84.02,103840044,,,Total,66.32
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Sex by Age,Women Age Group 1,2015,Lower Bound,73.25,90529436,,,Women,13.34
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Sex by Age,Women Age Group 2,2015,Lower Bound,84.57,104519787,,,Women,13.34
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Sex by Age,Women Age Group 3,2015,Lower Bound,92.59,114431679,,,Women,13.34
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Sex by Age,Women Age Group 4,2015,Lower Bound,51.45,63586887,,,Women,13.34
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Sex by Age,Men Age Group 1,2015,Lower Bound,80.15,99057124,,,Men,6.06
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Sex by Age,Men Age Group 2,2015,Lower Bound,77.09,95275280,,,Men,6.06
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Sex by Age,Men Age Group 3,2015,Lower Bound,3.961,4895387,,,Men,6.06
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Sex by Age,Men Age Group 4,2015,Lower Bound,32.3,39919465,,,Men,6.06
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Sex by Area,Urban Men,2015,Lower Bound,32.36,39993619,,,Men,6.06
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Sex by Area,Rural Men,2015,Lower Bound,10.96,13545428,,,Men,6.06
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Sex by Area,Urban Women,2015,Lower Bound,73.22,90492359,,,Women,13.34
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Sex by Area,Rural Women,2015,Lower Bound,4.7,5808715,,,Women,13.34
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age by Area,Urban Age Group 1,2015,Lower Bound,92.85,114753012,,,Urban,80.81
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age by Area,Rural Age Group 1,2015,Lower Bound,89.73,110897014,,,Rural,84.02
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age by Area,Urban Age Group 2,2015,Lower Bound,17.55,21689988,,,Urban,80.81
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age by Area,Rural Age Group 2,2015,Lower Bound,44.11,54515405,,,Rural,84.02
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age by Area,Urban Age Group 3,2015,Lower Bound,75.03,92729332,,,Urban,80.81
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age by Area,Rural Age Group 3,2015,Lower Bound,47.13,58247813,,,Rural,84.02
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age by Area,Urban Age Group 4,2015,Lower Bound,18.91,23370807,,,Urban,80.81
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age by Area,Rural Age Group 4,2015,Lower Bound,15.21,18797989,,,Rural,84.02
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Total,Total,2015,Upper Bound,88.75,109685836,,,"",
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Sex,Men,2015,Upper Bound,49.31,60942068,,,Total,88.75
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Sex,Women,2015,Upper Bound,3.523,4354064,,,Total,88.75
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age,Age Group 1,2015,Upper Bound,52.11,64402579,,,Total,88.75
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age,Age Group 2,2015,Upper Bound,66.32,81964672,,,Total,88.75
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age,Age Group 3,2015,Upper Bound,6.06,7489534,,,Total,88.75
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age,Age Group 4,2015,Upper Bound,13.34,16486863,,,Total,88.75
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Area,Urban,2015,Upper Bound,36.12,44640590,,,Total,88.75
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Area,Rural,2015,Upper Bound,82.34,101763738,,,Total,88.75
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Sex by Age,Women Age Group 1,2015,Upper Bound,91.42,112985680,,,Women,3.523
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Sex by Age,Women Age Group 2,2015,Upper Bound,99.3,122724546,,,Women,3.523
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Sex by Age,Women Age Group 3,2015,Upper Bound,80.81,99872816,,,Women,3.523
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Sex by Age,Women Age Group 4,2015,Upper Bound,84.02,103840044,,,Women,3.523
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Sex by Age,Men Age Group 1,2015,Upper Bound,73.25,90529436,,,Men,49.31
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Sex by Age,Men Age Group 2,2015,Upper Bound,84.57,104519787,,,Men,49.31
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Sex by Age,Men Age Group 3,2015,Upper Bound,92.59,114431679,,,Men,49.31
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Sex by Age,Men Age Group 4,2015,Upper Bound,51.45,63586887,,,Men,49.31
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Sex by Area,Urban Men,2015,Upper Bound,80.15,99057124,,,Men,49.31
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Sex by Area,Rural Men,2015,Upper Bound,77.09,95275280,,,Men,49.31
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Sex by Area,Urban Women,2015,Upper Bound,3.961,4895387,,,Women,3.523
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Sex by Area,Rural Women,2015,Upper Bound,32.3,39919465,,,Women,3.523
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age by Area,Urban Age Group 1,2015,Upper Bound,32.36,39993619,,,Urban,36.12
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age by Area,Rural Age Group 1,2015,Upper Bound,10.96,13545428,,,Rural,82.34
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age by Area,Urban Age Group 2,2015,Upper Bound,73.22,90492359,,,Urban,36.12
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age by Area,Rural Age Group 2,2015,Upper Bound,4.7,5808715,,,Rural,82.34
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age by Area,Urban Age Group 3,2015,Upper Bound,92.85,114753012,,,Urban,36.12
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age by Area,Rural Age Group 3,2015,Upper Bound,89.73,110897014,,,Rural,82.34
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age by Area,Urban Age Group 4,2015,Upper Bound,17.55,21689988,,,Urban,36.12
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age by Area,Rural Age Group 4,2015,Lower Bound,44.11,54515405,,,Rural,84.02
Average age of smoking initiation among daily smokers,Average age,Total,Total,2015,Estimated,10.8,,viz_total,Average age of smoking initiation among daily smokers,"",
Average age of smoking initiation among daily smokers,Average age,Sex,Men,2015,Estimated,9.427,,viz_sex,Average age of smoking initiation among daily smokers,Total,10.8
Average age of smoking initiation among daily smokers,Average age,Sex,Women,2015,Estimated,1.335,,viz_sex,Average age of smoking initiation among daily smokers,Total,10.8
Average age of smoking initiation among daily smokers,Average age,Age,Age Group 1,2015,Estimated,8.528,,viz_age,Average age of smoking initiation among daily smokers,Total,10.8
Average age of smoking initiation among daily smokers,Average age,Age,Age Group 2,2015,Estimated,5.234,,viz_age,Average age of smoking initiation among daily smokers,Total,10.8
Average age of smoking initiation among daily smokers,Average age,Age,Age Group 3,2015,Estimated,9.494,,viz_age,Average age of smoking initiation among daily smokers,Total,10.8
Average age of smoking initiation among daily smokers,Average age,Age,Age Group 4,2015,Estimated,12.54,,viz_age,Average age of smoking initiation among daily smokers,Total,10.8
Average age of smoking initiation among daily smokers,Average age,Area,Urban,2015,Estimated,3.099,,viz_area,Average age of smoking initiation among daily smokers,Total,10.8
Average age of smoking initiation among daily smokers,Average age,Area,Rural,2015,Estimated,12.4,,viz_area,Average age of smoking initiation among daily smokers,Total,10.8
Average age of smoking initiation among daily smokers,Average age,Sex by Age,Women Age Group 1,2015,Estimated,3.875,,viz_women_age,Average age of smoking initiation among daily smokers,Women,1.335
Average age of smoking initiation among daily smokers,Average age,Sex by Age,Women Age Group 2,2015,Estimated,8.386,,viz_women_age,Average age of smoking initiation among daily smokers,Women,1.335
Average age of smoking initiation among daily smokers,Average age,Sex by Age,Women Age Group 3,2015,Estimated,4.614,,viz_women_age,Average age of smoking initiation among daily smokers,Women,1.335
Average age of smoking initiation among daily smokers,Average age,Sex by Age,Women Age Group 4,2015,Estimated,10.43,,viz_women_age,Average age of smoking initiation among daily smokers,Women,1.335
Average age of smoking initiation among daily smokers,Average age,Sex by Age,Men Age Group 1,2015,Estimated,5.693,,viz_men_age,Average age of smoking initiation among daily smokers,Men,9.427
Average age of smoking initiation among daily smokers,Average age,Sex by Age,Men Age Group 2,2015,Estimated,9.511,,viz_men_age,Average age of smoking initiation among daily smokers,Men,9.427
