Indicator,Answer,Demographic Group,Demographic Characteristic,Year,Type of indicator,Metric,Estimated Population,Visualization Filter,Name for optional filter,Ref_group,National Reference
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Sex by Area,Rural Women,2015,Estimated,80.43,99403175,viz_sex_area,Percentage who have had their cholesterol measured but not told to have raised cholesterol,Women,73.66
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Age by Area,Urban Age Group 1,2015,Estimated,23.56,29117727,viz_age_area,Percentage who have had their cholesterol measured but not told to have raised cholesterol,Urban,36.17
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Age by Area,Rural Age Group 1,2015,Estimated,36.17,44702385,viz_age_area,Percentage who have had their cholesterol measured but not told to have raised cholesterol,Rural,73.37
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Age by Area,Urban Age Group 2,2015,Estimated,73.37,90677744,viz_age_area,Percentage who have had their cholesterol measured but not told to have raised cholesterol,Urban,36.17
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Age by Area,Rural Age Group 2,2015,Estimated,53.28,65848578,viz_age_area,Percentage who have had their cholesterol measured but not told to have raised cholesterol,Rural,73.37
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Age by Area,Urban Age Group 3,2015,Estimated,21.43,26485267,viz_age_area,Percentage who have had their cholesterol measured but not told to have raised cholesterol,Urban,36.17
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Age by Area,Rural Age Group 3,2015,Estimated,56.52,69852884,viz_age_area,Percentage who have had their cholesterol measured but not told to have raised cholesterol,Rural,73.37
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Age by Area,Urban Age Group 4,2015,Estimated,83.01,102591788,viz_age_area,Percentage who have had their cholesterol measured but not told to have raised cholesterol,Urban,36.17
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Age by Area,Rural Age Group 4,2015,Estimated,29.75,36767928,viz_age_area,Percentage who have had their cholesterol measured but not told to have raised cholesterol,Rural,73.37
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Total,Total,2015,Lower Bound,14.51,17932862,,,"",
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Sex,Men,2015,Lower Bound,10.4,12853326,,,Total,14.51
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Sex,Women,2015,Lower Bound,36.23,44776539,,,Total,14.51
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Age,Age Group 1,2015,Lower Bound,73.66,91036154,,,Total,14.51
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Age,Age Group 2,2015,Lower Bound,91.46,113035116,,,Total,14.51
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Age,Age Group 3,2015,Lower Bound,7.51,9281585,,,Total,14.51
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Age,Age Group 4,2015,Lower Bound,80.43,99403175,,,Total,14.51
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Area,Urban,2015,Lower Bound,23.56,29117727,,,Total,14.51
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Area,Rural,2015,Lower Bound,36.17,44702385,,,Total,14.51
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Sex by Age,Women Age Group 1,2015,Lower Bound,73.37,90677744,,,Women,36.23
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Sex by Age,Women Age Group 2,2015,Lower Bound,53.28,65848578,,,Women,36.23
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Sex by Age,Women Age Group 3,2015,Lower Bound,21.43,26485267,,,Women,36.23
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Sex by Age,Women Age Group 4,2015,Lower Bound,56.52,69852884,,,Women,36.23
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Sex by Age,Men Age Group 1,2015,Lower Bound,83.01,102591788,,,Men,10.4
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Sex by Age,Men Age Group 2,2015,Lower Bound,29.75,36767928,,,Men,10.4
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Sex by Age,Men Age Group 3,2015,Lower Bound,14.51,17932862,,,Men,10.4
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Sex by Age,Men Age Group 4,2015,Lower Bound,10.4,12853326,,,Men,10.4
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Sex by Area,Urban Men,2015,Lower Bound,36.23,44776539,,,Men,10.4
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Sex by Area,Rural Men,2015,Lower Bound,73.66,91036154,,,Men,10.4
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Sex by Area,Urban Women,2015,Lower Bound,91.46,113035116,,,Women,36.23
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Sex by Area,Rural Women,2015,Lower Bound,7.51,9281585,,,Women,36.23
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Age by Area,Urban Age Group 1,2015,Lower Bound,80.43,99403175,,,Urban,23.56
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Age by Area,Rural Age Group 1,2015,Lower Bound,23.56,29117727,,,Rural,36.17
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Age by Area,Urban Age Group 2,2015,Lower Bound,36.17,44702385,,,Urban,23.56
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Age by Area,Rural Age Group 2,2015,Lower Bound,73.37,90677744,,,Rural,36.17
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Age by Area,Urban Age Group 3,2015,Lower Bound,53.28,65848578,,,Urban,23.56
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Age by Area,Rural Age Group 3,2015,Lower Bound,21.43,26485267,,,Rural,36.17
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Age by Area,Urban Age Group 4,2015,Lower Bound,56.52,69852884,,,Urban,23.56
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Age by Area,Rural Age Group 4,2015,Lower Bound,83.01,102591788,,,Rural,36.17
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Total,Total,2015,Upper Bound,29.75,36767928,,,"",
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Sex,Men,2015,Upper Bound,14.51,17932862,,,Total,29.75
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Sex,Women,2015,Upper Bound,10.4,12853326,,,Total,29.75
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Age,Age Group 1,2015,Upper Bound,36.23,44776539,,,Total,29.75
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Age,Age Group 2,2015,Upper Bound,73.66,91036154,,,Total,29.75
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Age,Age Group 3,2015,Upper Bound,91.46,113035116,,,Total,29.75
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Age,Age Group 4,2015,Upper Bound,7.51,9281585,,,Total,29.75
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Area,Urban,2015,Upper Bound,80.43,99403175,,,Total,29.75
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Area,Rural,2015,Upper Bound,23.56,29117727,,,Total,29.75
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Sex by Age,Women Age Group 1,2015,Upper Bound,36.17,44702385,,,Women,10.4
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Sex by Age,Women Age Group 2,2015,Upper Bound,73.37,90677744,,,Women,10.4
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Sex by Age,Women Age Group 3,2015,Upper Bound,53.28,65848578,,,Women,10.4
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Sex by Age,Women Age Group 4,2015,Upper Bound,21.43,26485267,,,Women,10.4
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Sex by Age,Men Age Group 1,2015,Upper Bound,56.52,69852884,,,Men,14.51
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Sex by Age,Men Age Group 2,2015,Upper Bound,83.01,102591788,,,Men,14.51
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Sex by Age,Men Age Group 3,2015,Upper Bound,29.75,36767928,,,Men,14.51
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Sex by Age,Men Age Group 4,2015,Upper Bound,14.51,17932862,,,Men,14.51
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Sex by Area,Urban Men,2015,Upper Bound,10.4,12853326,,,Men,14.51
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Sex by Area,Rural Men,2015,Upper Bound,36.23,44776539,,,Men,14.51
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Sex by Area,Urban Women,2015,Upper Bound,73.66,91036154,,,Women,10.4
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Sex by Area,Rural Women,2015,Upper Bound,91.46,113035116,,,Women,10.4
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Age by Area,Urban Age Group 1,2015,Upper Bound,7.51,9281585,,,Urban,80.43
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Age by Area,Rural Age Group 1,2015,Upper Bound,80.43,99403175,,,Rural,23.56
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Age by Area,Urban Age Group 2,2015,Upper Bound,23.56,29117727,,,Urban,80.43
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Age by Area,Rural Age Group 2,2015,Upper Bound,36.17,44702385,,,Rural,23.56
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Age by Area,Urban Age Group 3,2015,Upper Bound,73.37,90677744,,,Urban,80.43
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Age by Area,Rural Age Group 3,2015,Upper Bound,53.28,65848578,,,Rural,23.56
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Age by Area,Urban Age Group 4,2015,Upper Bound,21.43,26485267,,,Urban,80.43
Percentage who have had their cholesterol measured but not told to have raised cholesterol,Measured not diagnosed,Age by Area,Rural Age Group 4,2015,Lower Bound,56.52,69852884,,,Rural,36.17
