Indicator,Answer,Demographic Group,Demographic Characteristic,Year,Type of indicator,Metric,Estimated Population,Visualization Filter,Name for optional filter,Table Filter,Group - Answer,Ref_group,National Reference
Average number of daily uses of other tobacco products,Others,Age,35-44,2015,Upper Bound,1.8,,,,,35-44 - Others,Total,7.076
Average number of daily uses of other tobacco products,Others,Age,45-54,2015,Estimated,1.5,,viz_age,Average number of daily uses of other tobacco products,,45-54 - Others,Total,4.266
Average number of daily uses of other tobacco products,Others,Age,45-54,2015,Lower Bound,1.3,,,,,45-54 - Others,Total,7.5
Average number of daily uses of other tobacco products,Others,Age,45-54,2015,Upper Bound,1.6,,,,,45-54 - Others,Total,7.076
Average number of daily uses of other tobacco products,Others,Age,55-64,2015,Estimated,1.5,,viz_age,Average number of daily uses of other tobacco products,,55-64 - Others,Total,4.266
Average number of daily uses of other tobacco products,Others,Age,55-64,2015,Lower Bound,1.4,,,,,55-64 - Others,Total,7.5
Average number of daily uses of other tobacco products,Others,Age,55-64,2015,Upper Bound,1.6,,,,,55-64 - Others,Total,7.076
Average number of daily uses of other tobacco products,Others,Age by Area,Rural 25-34,2015,Estimated,,,viz_age_area,Average number of daily uses of other tobacco products,,Rural 25-34 - Others,Rural,11.59
Average number of daily uses of other tobacco products,Others,Age by Area,Rural 25-34,2015,Lower Bound,,,,,,Rural 25-34 - Others,Rural,9.727
Average number of daily uses of other tobacco products,Others,Age by Area,Rural 25-34,2015,Upper Bound,,,,,,Rural 25-34 - Others,Rural,4.266
Average number of daily uses of other tobacco products,Others,Age by Area,Rural 35-44,2015,Estimated,,,viz_age_area,Average number of daily uses of other tobacco products,,Rural 35-44 - Others,Rural,11.59
Average number of daily uses of other tobacco products,Others,Age by Area,Rural 35-44,2015,Lower Bound,,,,,,Rural 35-44 - Others,Rural,9.727
Average number of daily uses of other tobacco products,Others,Age by Area,Rural 35-44,2015,Upper Bound,,,,,,Rural 35-44 - Others,Rural,4.266
Average number of daily uses of other tobacco products,Others,Age by Area,Rural 45-54,2015,Estimated,,,viz_age_area,Average number of daily uses of other tobacco products,,Rural 45-54 - Others,Rural,11.59
Average number of daily uses of other tobacco products,Others,Age by Area,Rural 45-54,2015,Lower Bound,,,,,,Rural 45-54 - Others,Rural,9.727
Average number of daily uses of other tobacco products,Others,Age by Area,Rural 45-54,2015,Upper Bound,,,,,,Rural 45-54 - Others,Rural,4.266
Average number of daily uses of other tobacco products,Others,Age by Area,Rural 55-64,2015,Estimated,,,viz_age_area,Average number of daily uses of other tobacco products,,Rural 55-64 - Others,Rural,11.59
Average number of daily uses of other tobacco products,Others,Age by Area,Rural 55-64,2015,Lower Bound,,,,,,Rural 55-64 - Others,Rural,9.727
Average number of daily uses of other tobacco products,Others,Age by Area,Rural 55-64,2015,Lower Bound,,,,,,Rural 55-64 - Others,Rural,9.727
Average number of daily uses of other tobacco products,Others,Age by Area,Urban 25-34,2015,Estimated,,,viz_age_area,Average number of daily uses of other tobacco products,,Urban 25-34 - Others,Urban,3.004
Average number of daily uses of other tobacco products,Others,Age by Area,Urban 25-34,2015,Lower Bound,,,,,,Urban 25-34 - Others,Urban,5.463
Average number of daily uses of other tobacco products,Others,Age by Area,Urban 25-34,2015,Upper Bound,,,,,,Urban 25-34 - Others,Urban,7.65
Average number of daily uses of other tobacco products,Others,Age by Area,Urban 35-44,2015,Estimated,,,viz_age_area,Average number of daily uses of other tobacco products,,Urban 35-44 - Others,Urban,3.004
Average number of daily uses of other tobacco products,Others,Age by Area,Urban 35-44,2015,Lower Bound,,,,,,Urban 35-44 - Others,Urban,5.463
Average number of daily uses of other tobacco products,Others,Age by Area,Urban 35-44,2015,Upper Bound,,,,,,Urban 35-44 - Others,Urban,7.65
Average number of daily uses of other tobacco products,Others,Age by Area,Urban 45-54,2015,Estimated,,,viz_age_area,Average number of daily uses of other tobacco products,,Urban 45-54 - Others,Urban,3.004
Average number of daily uses of other tobacco products,Others,Age by Area,Urban 45-54,2015,Lower Bound,,,,,,Urban 45-54 - Others,Urban,5.463
Average number of daily uses of other tobacco products,Others,Age by Area,Urban 45-54,2015,Upper Bound,,,,,,Urban 45-54 - Others,Urban,7.65
Average number of daily uses of other tobacco products,Others,Age by Area,Urban 55-64,2015,Estimated,,,viz_age_area,Average number of daily uses of other tobacco products,,Urban 55-64 - Others,Urban,3.004
Average number of daily uses of other tobacco products,Others,Age by Area,Urban 55-64,2015,Lower Bound,,,,,,Urban 55-64 - Others,Urban,5.463
Average number of daily uses of other tobacco products,Others,Age by Area,Urban 55-64,2015,Upper Bound,,,,,,Urban 55-64 - Others,Urban,7.65
Average number of daily uses of other tobacco products,Others,Area,Rural,2015,Estimated,1.43,,viz_area,Average number of daily uses of other tobacco products,,Rural - Others,Total,4.266
Average number of daily uses of other tobacco products,Others,Area,Rural,2015,Lower Bound,1.33,,,,,Rural - Others,Total,7.5
Average number of daily uses of other tobacco products,Others,Area,Rural,2015,Upper Bound,1.52,,,,,Rural - Others,Total,7.076
Average number of daily uses of other tobacco products,Others,Area,Urban,2015,Estimated,1.58,,viz_area,Average number of daily uses of other tobacco products,,Urban - Others,Total,4.266
Average number of daily uses of other tobacco products,Others,Area,Urban,2015,Lower Bound,1.47,,,,,Urban - Others,Total,7.5
Average number of daily uses of other tobacco products,Others,Area,Urban,2015,Upper Bound,1.68,,,,,Urban - Others,Total,7.076
Average number of daily uses of other tobacco products,Others,Sex,Men,2015,Estimated,1.5,,viz_sex,Average number of daily uses of other tobacco products,table_total,Men - Others,Total,4.266
Average number of daily uses of other tobacco products,Others,Sex,Men,2015,Lower Bound,1.4,,,,table_total,Men - Others,Total,7.5
Average number of daily uses of other tobacco products,Others,Sex,Men,2015,Upper Bound,1.6,,,,table_total,Men - Others,Total,7.076
Average number of daily uses of other tobacco products,Others,Sex,Women,2015,Estimated,1.6,,viz_sex,Average number of daily uses of other tobacco products,table_total,Women - Others,Total,4.266
Average number of daily uses of other tobacco products,Others,Sex,Women,2015,Lower Bound,0.9,,,,table_total,Women - Others,Total,7.5
Average number of daily uses of other tobacco products,Others,Sex,Women,2015,Upper Bound,2.3,,,,table_total,Women - Others,Total,7.076
Average number of daily uses of other tobacco products,Others,Sex by Age,Men 25-34,2015,Estimated,1.4,,viz_men_age,Average number of daily uses of other tobacco products,,Men 25-34 - Others,Men,12.75
Average number of daily uses of other tobacco products,Others,Sex by Age,Men 25-34,2015,Lower Bound,1.2,,,,,Men 25-34 - Others,Men,7.193
Average number of daily uses of other tobacco products,Others,Sex by Age,Men 25-34,2015,Upper Bound,1.6,,,,,Men 25-34 - Others,Men,5.932
Average number of daily uses of other tobacco products,Others,Sex by Age,Men 35-44,2015,Estimated,1.5,,viz_men_age,Average number of daily uses of other tobacco products,,Men 35-44 - Others,Men,12.75
Average number of daily uses of other tobacco products,Others,Sex by Age,Men 35-44,2015,Lower Bound,1.3,,,,,Men 35-44 - Others,Men,7.193
Average number of daily uses of other tobacco products,Others,Sex by Age,Men 35-44,2015,Upper Bound,1.8,,,,,Men 35-44 - Others,Men,5.932
Average number of daily uses of other tobacco products,Others,Sex by Age,Men 45-54,2015,Estimated,1.5,,viz_men_age,Average number of daily uses of other tobacco products,,Men 45-54 - Others,Men,12.75
Average number of daily uses of other tobacco products,Others,Sex by Age,Men 45-54,2015,Lower Bound,1.4,,,,,Men 45-54 - Others,Men,7.193
Average number of daily uses of other tobacco products,Others,Sex by Age,Men 45-54,2015,Upper Bound,1.7,,,,,Men 45-54 - Others,Men,5.932
Average number of daily uses of other tobacco products,Others,Sex by Age,Men 55-64,2015,Estimated,1.5,,viz_men_age,Average number of daily uses of other tobacco products,,Men 55-64 - Others,Men,12.75
Average number of daily uses of other tobacco products,Others,Sex by Age,Men 55-64,2015,Lower Bound,1.4,,,,,Men 55-64 - Others,Men,7.193
Average number of daily uses of other tobacco products,Others,Sex by Age,Men 55-64,2015,Upper Bound,1.6,,,,,Men 55-64 - Others,Men,5.932
Average number of daily uses of other tobacco products,Others,Sex by Age,Women 25-34,2015,Estimated,1.9,,viz_women_age,Average number of daily uses of other tobacco products,,Women 25-34 - Others,Women,5.306
Average number of daily uses of other tobacco products,Others,Sex by Age,Women 25-34,2015,Lower Bound,0.1,,,,,Women 25-34 - Others,Women,3.858
Average number of daily uses of other tobacco products,Others,Sex by Age,Women 25-34,2015,Upper Bound,3.6,,,,,Women 25-34 - Others,Women,7.139
Average number of daily uses of other tobacco products,Others,Sex by Age,Women 35-44,2015,Estimated,1.8,,viz_women_age,Average number of daily uses of other tobacco products,,Women 35-44 - Others,Women,5.306
Average number of daily uses of other tobacco products,Others,Sex by Age,Women 35-44,2015,Lower Bound,0.8,,,,,Women 35-44 - Others,Women,3.858
Average number of daily uses of other tobacco products,Others,Sex by Age,Women 35-44,2015,Upper Bound,2.7,,,,,Women 35-44 - Others,Women,7.139
Average number of daily uses of other tobacco products,Others,Sex by Age,Women 45-54,2015,Estimated,0.9,,viz_women_age,Average number of daily uses of other tobacco products,,Women 45-54 - Others,Women,5.306
Average number of daily uses of other tobacco products,Others,Sex by Age,Women 45-54,2015,Lower Bound,0.8,,,,,Women 45-54 - Others,Women,3.858
Average number of daily uses of other tobacco products,Others,Sex by Age,Women 45-54,2015,Upper Bound,1,,,,,Women 45-54 - Others,Women,7.139
Average number of daily uses of other tobacco products,Others,Sex by Age,Women 55-64,2015,Estimated,0,,viz_women_age,Average number of daily uses of other tobacco products,,Women 55-64 - Others,Women,5.306
Average number of daily uses of other tobacco products,Others,Sex by Age,Women 55-64,2015,Lower Bound,0,,,,,Women 55-64 - Others,Women,3.858
Average number of daily uses of other tobacco products,Others,Sex by Age,Women 55-64,2015,Upper Bound,0,,,,,Women 55-64 - Others,Women,7.139
Average number of daily uses of other tobacco products,Others,Sex by Area,Rural Men,2015,Estimated,,,viz_sex_area,Average number of daily uses of other tobacco products,,Rural Men - Others,Men,12.75
Average number of daily uses of other tobacco products,Others,Sex by Area,Rural Men,2015,Lower Bound,,,,,,Rural Men - Others,Men,7.193
Average number of daily uses of other tobacco products,Others,Sex by Area,Rural Men,2015,Upper Bound,,,,,,Rural Men - Others,Men,5.932
Average number of daily uses of other tobacco products,Others,Sex by Area,Rural Women,2015,Estimated,,,viz_sex_area,Average number of daily uses of other tobacco products,,Rural Women - Others,Women,5.306
Average number of daily uses of other tobacco products,Others,Sex by Area,Rural Women,2015,Lower Bound,,,,,,Rural Women - Others,Women,3.858
Average number of daily uses of other tobacco products,Others,Sex by Area,Rural Women,2015,Upper Bound,,,,,,Rural Women - Others,Women,7.139
Average number of daily uses of other tobacco products,Others,Sex by Area,Urban Men,2015,Estimated,,,viz_sex_area,Average number of daily uses of other tobacco products,,Urban Men - Others,Men,12.75
Average number of daily uses of other tobacco products,Others,Sex by Area,Urban Men,2015,Lower Bound,,,,,,Urban Men - Others,Men,7.193
Average number of daily uses of other tobacco products,Others,Sex by Area,Urban Men,2015,Upper Bound,,,,,,Urban Men - Others,Men,5.932
Average number of daily uses of other tobacco products,Others,Sex by Area,Urban Women,2015,Estimated,,,viz_sex_area,Average number of daily uses of other tobacco products,,Urban Women - Others,Women,5.306
Average number of daily uses of other tobacco products,Others,Sex by Area,Urban Women,2015,Lower Bound,,,,,,Urban Women - Others,Women,3.858
Average number of daily uses of other tobacco products,Others,Sex by Area,Urban Women,2015,Upper Bound,,,,,,Urban Women - Others,Women,7.139
Average number of daily uses of other tobacco products,Others,Total,Total,2015,Estimated,1.5,,viz_total,Average number of daily uses of other tobacco products,table_total,1.Total - Others,,
Average number of daily uses of other tobacco products,Others,Total,Total,2015,Lower Bound,1.4,,,,table_total,1.Total - Others,,
Average number of daily uses of other tobacco products,Others,Total,Total,2015,Upper Bound,1.6,,,,table_total,1.Total - Others,,
Average number of daily uses of smokeless tobacco products,Jarda,Age,25-34,2015,Estimated,5.7,,viz_age,Average number of daily uses of smokeless tobacco products,,"25-34 - Betel, quid",Total,7.193
Average number of daily uses of smokeless tobacco products,Jarda,Age,25-34,2015,Lower Bound,5.3,,,,,"25-34 - Betel, quid",Total,5.932
Average number of daily uses of smokeless tobacco products,Jarda,Age,25-34,2015,Upper Bound,6.1,,,,,"25-34 - Betel, quid",Total,12.67
Average number of daily uses of smokeless tobacco products,Jarda,Age,35-44,2015,Estimated,6.2,,viz_age,Average number of daily uses of smokeless tobacco products,,"35-44 - Betel, quid",Total,7.193
Average number of daily uses of smokeless tobacco products,Jarda,Age,35-44,2015,Lower Bound,5.8,,,,,"35-44 - Betel, quid",Total,5.932
Average number of daily uses of smokeless tobacco products,Jarda,Age,35-44,2015,Upper Bound,6.5,,,,,"35-44 - Betel, quid",Total,12.67
Average number of daily uses of smokeless tobacco products,Jarda,Age,45-54,2015,Estimated,6.9,,viz_age,Average number of daily uses of smokeless tobacco products,,"45-54 - Betel, quid",Total,7.193
Average number of daily uses of smokeless tobacco products,Jarda,Age,45-54,2015,Lower Bound,6.5,,,,,"45-54 - Betel, quid",Total,5.932
Average number of daily uses of smokeless tobacco products,Jarda,Age,45-54,2015,Upper Bound,7.3,,,,,"45-54 - Betel, quid",Total,12.67
Average number of daily uses of smokeless tobacco products,Jarda,Age,55-64,2015,Estimated,6.3,,viz_age,Average number of daily uses of smokeless tobacco products,,"55-64 - Betel, quid",Total,7.193
Average number of daily uses of smokeless tobacco products,Jarda,Age,55-64,2015,Lower Bound,5.8,,,,,"55-64 - Betel, quid",Total,5.932
Average number of daily uses of smokeless tobacco products,Jarda,Age,55-64,2015,Upper Bound,6.8,,,,,"55-64 - Betel, quid",Total,12.67
