Indicator,Answer,Demographic Group,Demographic Characteristic,Year,Type of indicator,Metric,Estimated Population,Visualization Filter,Name for optional filter,Table Filter,Group - Answer,Ref_group,National Reference
Average number of days of alcohol consumption among current drinkers,Average days,Sex by Age,Women 50-69,2015,Lower Bound,2.8,,,,,Women 50-69 - Average days,Women,3.912
Average number of days of alcohol consumption among current drinkers,Average days,Sex by Age,Women 50-69,2015,Upper Bound,8.5,,,,,Women 50-69 - Average days,Women,1.166
Average number of days of alcohol consumption among current drinkers,Average days,Sex by Age,Women  18-69,2015,Estimated,3.4,,viz_women_age,Average number of days of alcohol consumption among current drinkers,,Women  18-69 - Average days,Women,8.089
Average number of days of alcohol consumption among current drinkers,Average days,Sex by Age,Women  18-69,2015,Lower Bound,2.5,,,,,Women  18-69 - Average days,Women,3.912
Average number of days of alcohol consumption among current drinkers,Average days,Sex by Age,Women  18-69,2015,Upper Bound,4.2,,,,,Women  18-69 - Average days,Women,1.166
Average number of days of alcohol consumption among current drinkers,Average days,Sex by Area,Rural Men,2015,Estimated,,,viz_sex_area,Average number of days of alcohol consumption among current drinkers,,Rural Men - Average days,Men,7.347
Average number of days of alcohol consumption among current drinkers,Average days,Sex by Area,Rural Men,2015,Lower Bound,,,,,,Rural Men - Average days,Men,9.587
Average number of days of alcohol consumption among current drinkers,Average days,Sex by Area,Rural Men,2015,Upper Bound,,,,,,Rural Men - Average days,Men,5.194
Average number of days of alcohol consumption among current drinkers,Average days,Sex by Area,Rural Women,2015,Estimated,,,viz_sex_area,Average number of days of alcohol consumption among current drinkers,,Rural Women - Average days,Women,8.089
Average number of days of alcohol consumption among current drinkers,Average days,Sex by Area,Rural Women,2015,Lower Bound,,,,,,Rural Women - Average days,Women,3.912
Average number of days of alcohol consumption among current drinkers,Average days,Sex by Area,Rural Women,2015,Upper Bound,,,,,,Rural Women - Average days,Women,1.166
Average number of days of alcohol consumption among current drinkers,Average days,Sex by Area,Urban Men,2015,Estimated,,,viz_sex_area,Average number of days of alcohol consumption among current drinkers,,Urban Men - Average days,Men,7.347
Average number of days of alcohol consumption among current drinkers,Average days,Sex by Area,Urban Men,2015,Lower Bound,,,,,,Urban Men - Average days,Men,9.587
Average number of days of alcohol consumption among current drinkers,Average days,Sex by Area,Urban Men,2015,Upper Bound,,,,,,Urban Men - Average days,Men,5.194
Average number of days of alcohol consumption among current drinkers,Average days,Sex by Area,Urban Women,2015,Estimated,,,viz_sex_area,Average number of days of alcohol consumption among current drinkers,,Urban Women - Average days,Women,8.089
Average number of days of alcohol consumption among current drinkers,Average days,Sex by Area,Urban Women,2015,Lower Bound,,,,,,Urban Women - Average days,Women,3.912
Average number of days of alcohol consumption among current drinkers,Average days,Sex by Area,Urban Women,2015,Upper Bound,,,,,,Urban Women - Average days,Women,1.166
Average number of days of alcohol consumption among current drinkers,Average days,Total,Total,2015,Estimated,9.4,,viz_total,Average number of days of alcohol consumption among current drinkers,table_total,1.Total - Average days,,
Average number of days of alcohol consumption among current drinkers,Average days,Total,Total,2015,Lower Bound,8.6,,,,table_total,1.Total - Average days,,
Average number of days of alcohol consumption among current drinkers,Average days,Total,Total,2015,Upper Bound,10.2,,,,table_total,1.Total - Average days,,
Average number of standard drinks consumed on a drinking occasion among current drinkers,Average drinks per occasion,Age,18-29,2015,Estimated,6,,viz_age,Average number of standard drinks consumed on a drinking occasion among current drinkers,,18-29 - Average drinks per occasion,Total,5.038
Average number of standard drinks consumed on a drinking occasion among current drinkers,Average drinks per occasion,Age,18-29,2015,Lower Bound,5.3,,,,,18-29 - Average drinks per occasion,Total,10.48
Average number of standard drinks consumed on a drinking occasion among current drinkers,Average drinks per occasion,Age,18-29,2015,Upper Bound,6.6,,,,,18-29 - Average drinks per occasion,Total,6.687
Average number of standard drinks consumed on a drinking occasion among current drinkers,Average drinks per occasion,Age,30-49,2015,Estimated,5.1,,viz_age,Average number of standard drinks consumed on a drinking occasion among current drinkers,,30-49 - Average drinks per occasion,Total,5.038
Average number of standard drinks consumed on a drinking occasion among current drinkers,Average drinks per occasion,Age,30-49,2015,Lower Bound,4.7,,,,,30-49 - Average drinks per occasion,Total,10.48
Average number of standard drinks consumed on a drinking occasion among current drinkers,Average drinks per occasion,Age,30-49,2015,Upper Bound,5.5,,,,,30-49 - Average drinks per occasion,Total,6.687
Average number of standard drinks consumed on a drinking occasion among current drinkers,Average drinks per occasion,Age,50-69,2015,Estimated,4.1,,viz_age,Average number of standard drinks consumed on a drinking occasion among current drinkers,,50-69 - Average drinks per occasion,Total,5.038
Average number of standard drinks consumed on a drinking occasion among current drinkers,Average drinks per occasion,Age,50-69,2015,Lower Bound,3.6,,,,,50-69 - Average drinks per occasion,Total,10.48
Average number of standard drinks consumed on a drinking occasion among current drinkers,Average drinks per occasion,Age,50-69,2015,Upper Bound,4.6,,,,,50-69 - Average drinks per occasion,Total,6.687
Average number of standard drinks consumed on a drinking occasion among current drinkers,Average drinks per occasion,Age, 18-69,2015,Estimated,5.2,,viz_age,Average number of standard drinks consumed on a drinking occasion among current drinkers,, 18-69 - Average drinks per occasion,Total,5.038
Average number of standard drinks consumed on a drinking occasion among current drinkers,Average drinks per occasion,Age, 18-69,2015,Lower Bound,4.8,,,,, 18-69 - Average drinks per occasion,Total,10.48
Average number of standard drinks consumed on a drinking occasion among current drinkers,Average drinks per occasion,Age, 18-69,2015,Upper Bound,5.5,,,,, 18-69 - Average drinks per occasion,Total,6.687
Average number of standard drinks consumed on a drinking occasion among current drinkers,Average drinks per occasion,Age by Area,Rural 18-29,2015,Estimated,,,viz_age_area,Average number of standard drinks consumed on a drinking occasion among current drinkers,,Rural 18-29 - Average drinks per occasion,Rural,12.27
Average number of standard drinks consumed on a drinking occasion among current drinkers,Average drinks per occasion,Age by Area,Rural 18-29,2015,Lower Bound,,,,,,Rural 18-29 - Average drinks per occasion,Rural,7.347
Average number of standard drinks consumed on a drinking occasion among current drinkers,Average drinks per occasion,Age by Area,Rural 18-29,2015,Upper Bound,,,,,,Rural 18-29 - Average drinks per occasion,Rural,9.587
Average number of standard drinks consumed on a drinking occasion among current drinkers,Average drinks per occasion,Age by Area,Rural 30-49,2015,Estimated,,,viz_age_area,Average number of standard drinks consumed on a drinking occasion among current drinkers,,Rural 30-49 - Average drinks per occasion,Rural,12.27
Average number of standard drinks consumed on a drinking occasion among current drinkers,Average drinks per occasion,Age by Area,Rural 30-49,2015,Lower Bound,,,,,,Rural 30-49 - Average drinks per occasion,Rural,7.347
Average number of standard drinks consumed on a drinking occasion among current drinkers,Average drinks per occasion,Age by Area,Rural 30-49,2015,Upper Bound,,,,,,Rural 30-49 - Average drinks per occasion,Rural,9.587
Average number of standard drinks consumed on a drinking occasion among current drinkers,Average drinks per occasion,Age by Area,Rural 50-69,2015,Estimated,,,viz_age_area,Average number of standard drinks consumed on a drinking occasion among current drinkers,,Rural 50-69 - Average drinks per occasion,Rural,12.27
Average number of standard drinks consumed on a drinking occasion among current drinkers,Average drinks per occasion,Age by Area,Rural 50-69,2015,Lower Bound,,,,,,Rural 50-69 - Average drinks per occasion,Rural,7.347
Average number of standard drinks consumed on a drinking occasion among current drinkers,Average drinks per occasion,Age by Area,Rural 50-69,2015,Upper Bound,,,,,,Rural 50-69 - Average drinks per occasion,Rural,9.587
Average number of standard drinks consumed on a drinking occasion among current drinkers,Average drinks per occasion,Age by Area,Rural  18-69,2015,Estimated,,,viz_age_area,Average number of standard drinks consumed on a drinking occasion among current drinkers,,Rural  18-69 - Average drinks per occasion,Rural,12.27
Average number of standard drinks consumed on a drinking occasion among current drinkers,Average drinks per occasion,Age by Area,Rural  18-69,2015,Lower Bound,,,,,,Rural  18-69 - Average drinks per occasion,Rural,7.347
Average number of standard drinks consumed on a drinking occasion among current drinkers,Average drinks per occasion,Age by Area,Rural  18-69,2015,Lower Bound,,,,,,Rural  18-69 - Average drinks per occasion,Rural,7.347
Average number of standard drinks consumed on a drinking occasion among current drinkers,Average drinks per occasion,Age by Area,Urban 18-29,2015,Estimated,,,viz_age_area,Average number of standard drinks consumed on a drinking occasion among current drinkers,,Urban 18-29 - Average drinks per occasion,Urban,10.49
Average number of standard drinks consumed on a drinking occasion among current drinkers,Average drinks per occasion,Age by Area,Urban 18-29,2015,Lower Bound,,,,,,Urban 18-29 - Average drinks per occasion,Urban,5.038
Average number of standard drinks consumed on a drinking occasion among current drinkers,Average drinks per occasion,Age by Area,Urban 18-29,2015,Upper Bound,,,,,,Urban 18-29 - Average drinks per occasion,Urban,10.48
Average number of standard drinks consumed on a drinking occasion among current drinkers,Average drinks per occasion,Age by Area,Urban 30-49,2015,Estimated,,,viz_age_area,Average number of standard drinks consumed on a drinking occasion among current drinkers,,Urban 30-49 - Average drinks per occasion,Urban,10.49
Average number of standard drinks consumed on a drinking occasion among current drinkers,Average drinks per occasion,Age by Area,Urban 30-49,2015,Lower Bound,,,,,,Urban 30-49 - Average drinks per occasion,Urban,5.038
Average number of standard drinks consumed on a drinking occasion among current drinkers,Average drinks per occasion,Age by Area,Urban 30-49,2015,Upper Bound,,,,,,Urban 30-49 - Average drinks per occasion,Urban,10.48
Average number of standard drinks consumed on a drinking occasion among current drinkers,Average drinks per occasion,Age by Area,Urban 50-69,2015,Estimated,,,viz_age_area,Average number of standard drinks consumed on a drinking occasion among current drinkers,,Urban 50-69 - Average drinks per occasion,Urban,10.49
Average number of standard drinks consumed on a drinking occasion among current drinkers,Average drinks per occasion,Age by Area,Urban 50-69,2015,Lower Bound,,,,,,Urban 50-69 - Average drinks per occasion,Urban,5.038
Average number of standard drinks consumed on a drinking occasion among current drinkers,Average drinks per occasion,Age by Area,Urban 50-69,2015,Upper Bound,,,,,,Urban 50-69 - Average drinks per occasion,Urban,10.48
Average number of standard drinks consumed on a drinking occasion among current drinkers,Average drinks per occasion,Age by Area,Urban  18-69,2015,Estimated,,,viz_age_area,Average number of standard drinks consumed on a drinking occasion among current drinkers,,Urban  18-69 - Average drinks per occasion,Urban,10.49
