Indicator,Answer,Demographic Group,Demographic Characteristic,Year,Type of indicator,Metric,Estimated Population,Visualization Filter,Name for optional filter,Table Filter,Group - Answer,Ref_group,National Reference
Average number of days vegetables are consumed in a typical week,Average days with vegetables,Sex by Area,Rural Men,2015,Upper Bound,,,,,,Rural Men - Average days with vegetables,Men,9.978
Average number of days vegetables are consumed in a typical week,Average days with vegetables,Sex by Area,Rural Women,2015,Estimated,,,viz_sex_area,Average number of days vegetables are consumed in a typical week,,Rural Women - Average days with vegetables,Women,7.227
Average number of days vegetables are consumed in a typical week,Average days with vegetables,Sex by Area,Rural Women,2015,Lower Bound,,,,,,Rural Women - Average days with vegetables,Women,3.949
Average number of days vegetables are consumed in a typical week,Average days with vegetables,Sex by Area,Rural Women,2015,Upper Bound,,,,,,Rural Women - Average days with vegetables,Women,3.108
Average number of days vegetables are consumed in a typical week,Average days with vegetables,Sex by Area,Urban Men,2015,Estimated,,,viz_sex_area,Average number of days vegetables are consumed in a typical week,,Urban Men - Average days with vegetables,Men,7.359
Average number of days vegetables are consumed in a typical week,Average days with vegetables,Sex by Area,Urban Men,2015,Lower Bound,,,,,,Urban Men - Average days with vegetables,Men,2.924
Average number of days vegetables are consumed in a typical week,Average days with vegetables,Sex by Area,Urban Men,2015,Upper Bound,,,,,,Urban Men - Average days with vegetables,Men,9.978
Average number of days vegetables are consumed in a typical week,Average days with vegetables,Sex by Area,Urban Women,2015,Estimated,,,viz_sex_area,Average number of days vegetables are consumed in a typical week,,Urban Women - Average days with vegetables,Women,7.227
Average number of days vegetables are consumed in a typical week,Average days with vegetables,Sex by Area,Urban Women,2015,Lower Bound,,,,,,Urban Women - Average days with vegetables,Women,3.949
Average number of days vegetables are consumed in a typical week,Average days with vegetables,Sex by Area,Urban Women,2015,Upper Bound,,,,,,Urban Women - Average days with vegetables,Women,3.108
Average number of days vegetables are consumed in a typical week,Average days with vegetables,Total,Total,2015,Estimated,6.5,,viz_total,Average number of days vegetables are consumed in a typical week,table_total,1.Total - Average days with vegetables,,
Average number of days vegetables are consumed in a typical week,Average days with vegetables,Total,Total,2015,Lower Bound,6.5,,,,table_total,1.Total - Average days with vegetables,,
Average number of days vegetables are consumed in a typical week,Average days with vegetables,Total,Total,2015,Upper Bound,6.6,,,,table_total,1.Total - Average days with vegetables,,
Average number of meals eaten outside a home,Average meals eaten outside of a home,Age,18-29,2015,Estimated,3.1,,viz_age,Average number of meals eaten outside a home,,18-29 - Average meals eaten outside of a home,Total,11.07
Average number of meals eaten outside a home,Average meals eaten outside of a home,Age,18-29,2015,Lower Bound,2.7,,,,,18-29 - Average meals eaten outside of a home,Total,1.33
Average number of meals eaten outside a home,Average meals eaten outside of a home,Age,18-29,2015,Upper Bound,3.4,,,,,18-29 - Average meals eaten outside of a home,Total,10.23
Average number of meals eaten outside a home,Average meals eaten outside of a home,Age,30-49,2015,Estimated,2.5,,viz_age,Average number of meals eaten outside a home,,30-49 - Average meals eaten outside of a home,Total,11.07
Average number of meals eaten outside a home,Average meals eaten outside of a home,Age,30-49,2015,Lower Bound,2.3,,,,,30-49 - Average meals eaten outside of a home,Total,1.33
Average number of meals eaten outside a home,Average meals eaten outside of a home,Age,30-49,2015,Upper Bound,2.7,,,,,30-49 - Average meals eaten outside of a home,Total,10.23
Average number of meals eaten outside a home,Average meals eaten outside of a home,Age,50-69,2015,Estimated,1.4,,viz_age,Average number of meals eaten outside a home,,50-69 - Average meals eaten outside of a home,Total,11.07
Average number of meals eaten outside a home,Average meals eaten outside of a home,Age,50-69,2015,Lower Bound,1.2,,,,,50-69 - Average meals eaten outside of a home,Total,1.33
Average number of meals eaten outside a home,Average meals eaten outside of a home,Age,50-69,2015,Upper Bound,1.5,,,,,50-69 - Average meals eaten outside of a home,Total,10.23
Average number of meals eaten outside a home,Average meals eaten outside of a home,Age, 18-69,2015,Estimated,2.4,,viz_age,Average number of meals eaten outside a home,, 18-69 - Average meals eaten outside of a home,Total,11.07
Average number of meals eaten outside a home,Average meals eaten outside of a home,Age, 18-69,2015,Lower Bound,2.2,,,,, 18-69 - Average meals eaten outside of a home,Total,1.33
Average number of meals eaten outside a home,Average meals eaten outside of a home,Age, 18-69,2015,Upper Bound,2.6,,,,, 18-69 - Average meals eaten outside of a home,Total,10.23
Average number of meals eaten outside a home,Average meals eaten outside of a home,Age by Area,Rural 18-29,2015,Estimated,,,viz_age_area,Average number of meals eaten outside a home,,Rural 18-29 - Average meals eaten outside of a home,Rural,7.294
Average number of meals eaten outside a home,Average meals eaten outside of a home,Age by Area,Rural 18-29,2015,Lower Bound,,,,,,Rural 18-29 - Average meals eaten outside of a home,Rural,11.99
Average number of meals eaten outside a home,Average meals eaten outside of a home,Age by Area,Rural 18-29,2015,Upper Bound,,,,,,Rural 18-29 - Average meals eaten outside of a home,Rural,11.07
Average number of meals eaten outside a home,Average meals eaten outside of a home,Age by Area,Rural 30-49,2015,Estimated,,,viz_age_area,Average number of meals eaten outside a home,,Rural 30-49 - Average meals eaten outside of a home,Rural,7.294
Average number of meals eaten outside a home,Average meals eaten outside of a home,Age by Area,Rural 30-49,2015,Lower Bound,,,,,,Rural 30-49 - Average meals eaten outside of a home,Rural,11.99
Average number of meals eaten outside a home,Average meals eaten outside of a home,Age by Area,Rural 30-49,2015,Upper Bound,,,,,,Rural 30-49 - Average meals eaten outside of a home,Rural,11.07
Average number of meals eaten outside a home,Average meals eaten outside of a home,Age by Area,Rural 50-69,2015,Estimated,,,viz_age_area,Average number of meals eaten outside a home,,Rural 50-69 - Average meals eaten outside of a home,Rural,7.294
Average number of meals eaten outside a home,Average meals eaten outside of a home,Age by Area,Rural 50-69,2015,Lower Bound,,,,,,Rural 50-69 - Average meals eaten outside of a home,Rural,11.99
Average number of meals eaten outside a home,Average meals eaten outside of a home,Age by Area,Rural 50-69,2015,Upper Bound,,,,,,Rural 50-69 - Average meals eaten outside of a home,Rural,11.07
Average number of meals eaten outside a home,Average meals eaten outside of a home,Age by Area,Rural  18-69,2015,Estimated,,,viz_age_area,Average number of meals eaten outside a home,,Rural  18-69 - Average meals eaten outside of a home,Rural,7.294
Average number of meals eaten outside a home,Average meals eaten outside of a home,Age by Area,Rural  18-69,2015,Lower Bound,,,,,,Rural  18-69 - Average meals eaten outside of a home,Rural,11.99
Average number of meals eaten outside a home,Average meals eaten outside of a home,Age by Area,Rural  18-69,2015,Lower Bound,,,,,,Rural  18-69 - Average meals eaten outside of a home,Rural,11.99
Average number of meals eaten outside a home,Average meals eaten outside of a home,Age by Area,Urban 18-29,2015,Estimated,,,viz_age_area,Average number of meals eaten outside a home,,Urban 18-29 - Average meals eaten outside of a home,Urban,3.949
Average number of meals eaten outside a home,Average meals eaten outside of a home,Age by Area,Urban 18-29,2015,Lower Bound,,,,,,Urban 18-29 - Average meals eaten outside of a home,Urban,3.108
Average number of meals eaten outside a home,Average meals eaten outside of a home,Age by Area,Urban 18-29,2015,Upper Bound,,,,,,Urban 18-29 - Average meals eaten outside of a home,Urban,9.329
Average number of meals eaten outside a home,Average meals eaten outside of a home,Age by Area,Urban 30-49,2015,Estimated,,,viz_age_area,Average number of meals eaten outside a home,,Urban 30-49 - Average meals eaten outside of a home,Urban,3.949
Average number of meals eaten outside a home,Average meals eaten outside of a home,Age by Area,Urban 30-49,2015,Lower Bound,,,,,,Urban 30-49 - Average meals eaten outside of a home,Urban,3.108
Average number of meals eaten outside a home,Average meals eaten outside of a home,Age by Area,Urban 30-49,2015,Upper Bound,,,,,,Urban 30-49 - Average meals eaten outside of a home,Urban,9.329
Average number of meals eaten outside a home,Average meals eaten outside of a home,Age by Area,Urban 50-69,2015,Estimated,,,viz_age_area,Average number of meals eaten outside a home,,Urban 50-69 - Average meals eaten outside of a home,Urban,3.949
Average number of meals eaten outside a home,Average meals eaten outside of a home,Age by Area,Urban 50-69,2015,Lower Bound,,,,,,Urban 50-69 - Average meals eaten outside of a home,Urban,3.108
Average number of meals eaten outside a home,Average meals eaten outside of a home,Age by Area,Urban 50-69,2015,Upper Bound,,,,,,Urban 50-69 - Average meals eaten outside of a home,Urban,9.329
Average number of meals eaten outside a home,Average meals eaten outside of a home,Age by Area,Urban  18-69,2015,Estimated,,,viz_age_area,Average number of meals eaten outside a home,,Urban  18-69 - Average meals eaten outside of a home,Urban,3.949
Average number of meals eaten outside a home,Average meals eaten outside of a home,Age by Area,Urban  18-69,2015,Lower Bound,,,,,,Urban  18-69 - Average meals eaten outside of a home,Urban,3.108
Average number of meals eaten outside a home,Average meals eaten outside of a home,Age by Area,Urban  18-69,2015,Upper Bound,,,,,,Urban  18-69 - Average meals eaten outside of a home,Urban,9.329
Average number of meals eaten outside a home,Average meals eaten outside of a home,Area,Rural,2015,Estimated,2.28,,viz_area,Average number of meals eaten outside a home,,Rural - Average meals eaten outside of a home,Total,11.07
Average number of meals eaten outside a home,Average meals eaten outside of a home,Area,Rural,2015,Lower Bound,2.09,,,,,Rural - Average meals eaten outside of a home,Total,1.33
Average number of meals eaten outside a home,Average meals eaten outside of a home,Area,Rural,2015,Upper Bound,2.47,,,,,Rural - Average meals eaten outside of a home,Total,10.23
Average number of meals eaten outside a home,Average meals eaten outside of a home,Area,Urban,2015,Estimated,2.52,,viz_area,Average number of meals eaten outside a home,,Urban - Average meals eaten outside of a home,Total,11.07
Average number of meals eaten outside a home,Average meals eaten outside of a home,Area,Urban,2015,Lower Bound,2.31,,,,,Urban - Average meals eaten outside of a home,Total,1.33
Average number of meals eaten outside a home,Average meals eaten outside of a home,Area,Urban,2015,Upper Bound,2.73,,,,,Urban - Average meals eaten outside of a home,Total,10.23
Average number of meals eaten outside a home,Average meals eaten outside of a home,Sex,Men,2015,Estimated,2.8,,viz_sex,Average number of meals eaten outside a home,table_total,Men - Average meals eaten outside of a home,Total,11.07
