Indicator,Answer,Demographic Group,Demographic Characteristic,Year,Type of indicator,Metric,Estimated Population,Visualization Filter,Name for optional filter,Ref_group,National Reference
Average waist-to-hip ratio,Average waist-to-hip ratio,Sex by Area,Urban Men,2015,Estimated,2.864,,viz_sex_area,Average waist-to-hip ratio,Men,5.257
Average waist-to-hip ratio,Average waist-to-hip ratio,Sex by Area,Rural Men,2015,Estimated,1.153,,viz_sex_area,Average waist-to-hip ratio,Men,5.257
Average waist-to-hip ratio,Average waist-to-hip ratio,Sex by Area,Urban Women,2015,Estimated,5.706,,viz_sex_area,Average waist-to-hip ratio,Women,1.591
Average waist-to-hip ratio,Average waist-to-hip ratio,Sex by Area,Rural Women,2015,Estimated,1.063,,viz_sex_area,Average waist-to-hip ratio,Women,1.591
Average waist-to-hip ratio,Average waist-to-hip ratio,Age by Area,Urban Age Group 1,2015,Estimated,3.267,,viz_age_area,Average waist-to-hip ratio,Urban,1.153
Average waist-to-hip ratio,Average waist-to-hip ratio,Age by Area,Rural Age Group 1,2015,Estimated,10.09,,viz_age_area,Average waist-to-hip ratio,Rural,5.706
Average waist-to-hip ratio,Average waist-to-hip ratio,Age by Area,Urban Age Group 2,2015,Estimated,5.257,,viz_age_area,Average waist-to-hip ratio,Urban,1.153
Average waist-to-hip ratio,Average waist-to-hip ratio,Age by Area,Rural Age Group 2,2015,Estimated,1.591,,viz_age_area,Average waist-to-hip ratio,Rural,5.706
Average waist-to-hip ratio,Average waist-to-hip ratio,Age by Area,Urban Age Group 3,2015,Estimated,4.105,,viz_age_area,Average waist-to-hip ratio,Urban,1.153
Average waist-to-hip ratio,Average waist-to-hip ratio,Age by Area,Rural Age Group 3,2015,Estimated,12.35,,viz_age_area,Average waist-to-hip ratio,Rural,5.706
Average waist-to-hip ratio,Average waist-to-hip ratio,Age by Area,Urban Age Group 4,2015,Estimated,9.906,,viz_age_area,Average waist-to-hip ratio,Urban,1.153
Average waist-to-hip ratio,Average waist-to-hip ratio,Age by Area,Rural Age Group 4,2015,Estimated,2.864,,viz_age_area,Average waist-to-hip ratio,Rural,5.706
Average waist-to-hip ratio,Average waist-to-hip ratio,Total,Total,2015,Lower Bound,1.153,,,,"",
Average waist-to-hip ratio,Average waist-to-hip ratio,Sex,Men,2015,Lower Bound,5.706,,,,Total,1.153
Average waist-to-hip ratio,Average waist-to-hip ratio,Sex,Women,2015,Lower Bound,1.063,,,,Total,1.153
Average waist-to-hip ratio,Average waist-to-hip ratio,Age,Age Group 1,2015,Lower Bound,3.267,,,,Total,1.153
Average waist-to-hip ratio,Average waist-to-hip ratio,Age,Age Group 2,2015,Lower Bound,10.09,,,,Total,1.153
Average waist-to-hip ratio,Average waist-to-hip ratio,Age,Age Group 3,2015,Lower Bound,5.257,,,,Total,1.153
Average waist-to-hip ratio,Average waist-to-hip ratio,Age,Age Group 4,2015,Lower Bound,1.591,,,,Total,1.153
Average waist-to-hip ratio,Average waist-to-hip ratio,Area,Urban,2015,Lower Bound,4.105,,,,Total,1.153
Average waist-to-hip ratio,Average waist-to-hip ratio,Area,Rural,2015,Lower Bound,12.35,,,,Total,1.153
Average waist-to-hip ratio,Average waist-to-hip ratio,Sex by Age,Women Age Group 1,2015,Lower Bound,9.906,,,,Women,1.063
Average waist-to-hip ratio,Average waist-to-hip ratio,Sex by Age,Women Age Group 2,2015,Lower Bound,2.864,,,,Women,1.063
Average waist-to-hip ratio,Average waist-to-hip ratio,Sex by Age,Women Age Group 3,2015,Lower Bound,1.153,,,,Women,1.063
Average waist-to-hip ratio,Average waist-to-hip ratio,Sex by Age,Women Age Group 4,2015,Lower Bound,5.706,,,,Women,1.063
Average waist-to-hip ratio,Average waist-to-hip ratio,Sex by Age,Men Age Group 1,2015,Lower Bound,1.063,,,,Men,5.706
Average waist-to-hip ratio,Average waist-to-hip ratio,Sex by Age,Men Age Group 2,2015,Lower Bound,3.267,,,,Men,5.706
Average waist-to-hip ratio,Average waist-to-hip ratio,Sex by Age,Men Age Group 3,2015,Lower Bound,10.09,,,,Men,5.706
Average waist-to-hip ratio,Average waist-to-hip ratio,Sex by Age,Men Age Group 4,2015,Lower Bound,5.257,,,,Men,5.706
Average waist-to-hip ratio,Average waist-to-hip ratio,Sex by Area,Urban Men,2015,Lower Bound,1.591,,,,Men,5.706
Average waist-to-hip ratio,Average waist-to-hip ratio,Sex by Area,Rural Men,2015,Lower Bound,4.105,,,,Men,5.706
Average waist-to-hip ratio,Average waist-to-hip ratio,Sex by Area,Urban Women,2015,Lower Bound,12.35,,,,Women,1.063
Average waist-to-hip ratio,Average waist-to-hip ratio,Sex by Area,Rural Women,2015,Lower Bound,9.906,,,,Women,1.063
Average waist-to-hip ratio,Average waist-to-hip ratio,Age by Area,Urban Age Group 1,2015,Lower Bound,2.864,,,,Urban,4.105
Average waist-to-hip ratio,Average waist-to-hip ratio,Age by Area,Rural Age Group 1,2015,Lower Bound,1.153,,,,Rural,12.35
Average waist-to-hip ratio,Average waist-to-hip ratio,Age by Area,Urban Age Group 2,2015,Lower Bound,5.706,,,,Urban,4.105
Average waist-to-hip ratio,Average waist-to-hip ratio,Age by Area,Rural Age Group 2,2015,Lower Bound,1.063,,,,Rural,12.35
Average waist-to-hip ratio,Average waist-to-hip ratio,Age by Area,Urban Age Group 3,2015,Lower Bound,3.267,,,,Urban,4.105
Average waist-to-hip ratio,Average waist-to-hip ratio,Age by Area,Rural Age Group 3,2015,Lower Bound,10.09,,,,Rural,12.35
Average waist-to-hip ratio,Average waist-to-hip ratio,Age by Area,Urban Age Group 4,2015,Lower Bound,5.257,,,,Urban,4.105
Average waist-to-hip ratio,Average waist-to-hip ratio,Age by Area,Rural Age Group 4,2015,Lower Bound,1.591,,,,Rural,12.35
Average waist-to-hip ratio,Average waist-to-hip ratio,Total,Total,2015,Upper Bound,4.105,,,,"",
Average waist-to-hip ratio,Average waist-to-hip ratio,Sex,Men,2015,Upper Bound,12.35,,,,Total,4.105
Average waist-to-hip ratio,Average waist-to-hip ratio,Sex,Women,2015,Upper Bound,9.906,,,,Total,4.105
Average waist-to-hip ratio,Average waist-to-hip ratio,Age,Age Group 1,2015,Upper Bound,2.864,,,,Total,4.105
Average waist-to-hip ratio,Average waist-to-hip ratio,Age,Age Group 2,2015,Upper Bound,1.153,,,,Total,4.105
Average waist-to-hip ratio,Average waist-to-hip ratio,Age,Age Group 3,2015,Upper Bound,5.706,,,,Total,4.105
Average waist-to-hip ratio,Average waist-to-hip ratio,Age,Age Group 4,2015,Upper Bound,1.063,,,,Total,4.105
Average waist-to-hip ratio,Average waist-to-hip ratio,Area,Urban,2015,Upper Bound,3.267,,,,Total,4.105
Average waist-to-hip ratio,Average waist-to-hip ratio,Area,Rural,2015,Upper Bound,10.09,,,,Total,4.105
Average waist-to-hip ratio,Average waist-to-hip ratio,Sex by Age,Women Age Group 1,2015,Upper Bound,5.257,,,,Women,9.906
Average waist-to-hip ratio,Average waist-to-hip ratio,Sex by Age,Women Age Group 2,2015,Upper Bound,1.591,,,,Women,9.906
Average waist-to-hip ratio,Average waist-to-hip ratio,Sex by Age,Women Age Group 3,2015,Upper Bound,4.105,,,,Women,9.906
Average waist-to-hip ratio,Average waist-to-hip ratio,Sex by Age,Women Age Group 4,2015,Upper Bound,12.35,,,,Women,9.906
Average waist-to-hip ratio,Average waist-to-hip ratio,Sex by Age,Men Age Group 1,2015,Upper Bound,9.906,,,,Men,12.35
Average waist-to-hip ratio,Average waist-to-hip ratio,Sex by Age,Men Age Group 2,2015,Upper Bound,2.864,,,,Men,12.35
Average waist-to-hip ratio,Average waist-to-hip ratio,Sex by Age,Men Age Group 3,2015,Upper Bound,1.153,,,,Men,12.35
Average waist-to-hip ratio,Average waist-to-hip ratio,Sex by Age,Men Age Group 4,2015,Upper Bound,5.706,,,,Men,12.35
Average waist-to-hip ratio,Average waist-to-hip ratio,Sex by Area,Urban Men,2015,Upper Bound,1.063,,,,Men,12.35
Average waist-to-hip ratio,Average waist-to-hip ratio,Sex by Area,Rural Men,2015,Upper Bound,3.267,,,,Men,12.35
Average waist-to-hip ratio,Average waist-to-hip ratio,Sex by Area,Urban Women,2015,Upper Bound,10.09,,,,Women,9.906
Average waist-to-hip ratio,Average waist-to-hip ratio,Sex by Area,Rural Women,2015,Upper Bound,5.257,,,,Women,9.906
Average waist-to-hip ratio,Average waist-to-hip ratio,Age by Area,Urban Age Group 1,2015,Upper Bound,1.591,,,,Urban,3.267
Average waist-to-hip ratio,Average waist-to-hip ratio,Age by Area,Rural Age Group 1,2015,Upper Bound,4.105,,,,Rural,10.09
Average waist-to-hip ratio,Average waist-to-hip ratio,Age by Area,Urban Age Group 2,2015,Upper Bound,12.35,,,,Urban,3.267
Average waist-to-hip ratio,Average waist-to-hip ratio,Age by Area,Rural Age Group 2,2015,Upper Bound,9.906,,,,Rural,10.09
Average waist-to-hip ratio,Average waist-to-hip ratio,Age by Area,Urban Age Group 3,2015,Upper Bound,2.864,,,,Urban,3.267
Average waist-to-hip ratio,Average waist-to-hip ratio,Age by Area,Rural Age Group 3,2015,Upper Bound,1.153,,,,Rural,10.09
Average waist-to-hip ratio,Average waist-to-hip ratio,Age by Area,Urban Age Group 4,2015,Upper Bound,5.706,,,,Urban,3.267
Average waist-to-hip ratio,Average waist-to-hip ratio,Age by Area,Rural Age Group 4,2015,Lower Bound,1.063,,,,Rural,12.35
