Indicator,Answer,Demographic Group,Demographic Characteristic,Year,Type of indicator,Metric,Estimated Population,Visualization Filter,Name for optional filter,Ref_group,National Reference
Average number of servings of fruit per day,Average servings of fruit,Sex by Area,Urban Women,2015,Estimated,12.61,,viz_sex_area,Average number of servings of fruit per day,Women,10.97
Average number of servings of fruit per day,Average servings of fruit,Sex by Area,Rural Women,2015,Estimated,11.71,,viz_sex_area,Average number of servings of fruit per day,Women,10.97
Average number of servings of fruit per day,Average servings of fruit,Age by Area,Urban Age Group 1,2015,Estimated,6.472,,viz_age_area,Average number of servings of fruit per day,Urban,12.46
Average number of servings of fruit per day,Average servings of fruit,Age by Area,Rural Age Group 1,2015,Estimated,1.183,,viz_age_area,Average number of servings of fruit per day,Rural,5.634
Average number of servings of fruit per day,Average servings of fruit,Age by Area,Urban Age Group 2,2015,Estimated,1.985,,viz_age_area,Average number of servings of fruit per day,Urban,12.46
Average number of servings of fruit per day,Average servings of fruit,Age by Area,Rural Age Group 2,2015,Estimated,1.262,,viz_age_area,Average number of servings of fruit per day,Rural,5.634
Average number of servings of fruit per day,Average servings of fruit,Age by Area,Urban Age Group 3,2015,Estimated,11.43,,viz_age_area,Average number of servings of fruit per day,Urban,12.46
Average number of servings of fruit per day,Average servings of fruit,Age by Area,Rural Age Group 3,2015,Estimated,6.592,,viz_age_area,Average number of servings of fruit per day,Rural,5.634
Average number of servings of fruit per day,Average servings of fruit,Age by Area,Urban Age Group 4,2015,Estimated,11.76,,viz_age_area,Average number of servings of fruit per day,Urban,12.46
Average number of servings of fruit per day,Average servings of fruit,Age by Area,Rural Age Group 4,2015,Estimated,7.268,,viz_age_area,Average number of servings of fruit per day,Rural,5.634
Average number of servings of fruit per day,Average servings of fruit,Total,Total,2015,Lower Bound,6.925,,,,"",
Average number of servings of fruit per day,Average servings of fruit,Sex,Men,2015,Lower Bound,4.239,,,,Total,6.925
Average number of servings of fruit per day,Average servings of fruit,Sex,Women,2015,Lower Bound,11.12,,,,Total,6.925
Average number of servings of fruit per day,Average servings of fruit,Age,Age Group 1,2015,Lower Bound,9.015,,,,Total,6.925
Average number of servings of fruit per day,Average servings of fruit,Age,Age Group 2,2015,Lower Bound,2.188,,,,Total,6.925
Average number of servings of fruit per day,Average servings of fruit,Age,Age Group 3,2015,Lower Bound,2.013,,,,Total,6.925
Average number of servings of fruit per day,Average servings of fruit,Age,Age Group 4,2015,Lower Bound,10.97,,,,Total,6.925
Average number of servings of fruit per day,Average servings of fruit,Area,Urban,2015,Lower Bound,5.514,,,,Total,6.925
Average number of servings of fruit per day,Average servings of fruit,Area,Rural,2015,Lower Bound,2.352,,,,Total,6.925
Average number of servings of fruit per day,Average servings of fruit,Sex by Age,Women Age Group 1,2015,Lower Bound,12.87,,,,Women,11.12
Average number of servings of fruit per day,Average servings of fruit,Sex by Age,Women Age Group 2,2015,Lower Bound,2.734,,,,Women,11.12
Average number of servings of fruit per day,Average servings of fruit,Sex by Age,Women Age Group 3,2015,Lower Bound,12.46,,,,Women,11.12
Average number of servings of fruit per day,Average servings of fruit,Sex by Age,Women Age Group 4,2015,Lower Bound,5.634,,,,Women,11.12
Average number of servings of fruit per day,Average servings of fruit,Sex by Age,Men Age Group 1,2015,Lower Bound,2.467,,,,Men,4.239
Average number of servings of fruit per day,Average servings of fruit,Sex by Age,Men Age Group 2,2015,Lower Bound,7.546,,,,Men,4.239
Average number of servings of fruit per day,Average servings of fruit,Sex by Age,Men Age Group 3,2015,Lower Bound,1.421,,,,Men,4.239
Average number of servings of fruit per day,Average servings of fruit,Sex by Age,Men Age Group 4,2015,Lower Bound,8.059,,,,Men,4.239
Average number of servings of fruit per day,Average servings of fruit,Sex by Area,Urban Men,2015,Lower Bound,10.17,,,,Men,4.239
Average number of servings of fruit per day,Average servings of fruit,Sex by Area,Rural Men,2015,Lower Bound,4.206,,,,Men,4.239
Average number of servings of fruit per day,Average servings of fruit,Sex by Area,Urban Women,2015,Lower Bound,6.62,,,,Women,11.12
Average number of servings of fruit per day,Average servings of fruit,Sex by Area,Rural Women,2015,Lower Bound,2.537,,,,Women,11.12
Average number of servings of fruit per day,Average servings of fruit,Age by Area,Urban Age Group 1,2015,Lower Bound,6.223,,,,Urban,5.514
Average number of servings of fruit per day,Average servings of fruit,Age by Area,Rural Age Group 1,2015,Lower Bound,10.17,,,,Rural,2.352
Average number of servings of fruit per day,Average servings of fruit,Age by Area,Urban Age Group 2,2015,Lower Bound,12.61,,,,Urban,5.514
Average number of servings of fruit per day,Average servings of fruit,Age by Area,Rural Age Group 2,2015,Lower Bound,11.71,,,,Rural,2.352
Average number of servings of fruit per day,Average servings of fruit,Age by Area,Urban Age Group 3,2015,Lower Bound,6.472,,,,Urban,5.514
Average number of servings of fruit per day,Average servings of fruit,Age by Area,Rural Age Group 3,2015,Lower Bound,1.183,,,,Rural,2.352
Average number of servings of fruit per day,Average servings of fruit,Age by Area,Urban Age Group 4,2015,Lower Bound,1.985,,,,Urban,5.514
Average number of servings of fruit per day,Average servings of fruit,Age by Area,Rural Age Group 4,2015,Lower Bound,1.262,,,,Rural,2.352
Average number of servings of fruit per day,Average servings of fruit,Total,Total,2015,Upper Bound,11.43,,,,"",
Average number of servings of fruit per day,Average servings of fruit,Sex,Men,2015,Upper Bound,6.592,,,,Total,11.43
Average number of servings of fruit per day,Average servings of fruit,Sex,Women,2015,Upper Bound,11.76,,,,Total,11.43
Average number of servings of fruit per day,Average servings of fruit,Age,Age Group 1,2015,Upper Bound,7.268,,,,Total,11.43
Average number of servings of fruit per day,Average servings of fruit,Age,Age Group 2,2015,Upper Bound,6.925,,,,Total,11.43
Average number of servings of fruit per day,Average servings of fruit,Age,Age Group 3,2015,Upper Bound,4.239,,,,Total,11.43
Average number of servings of fruit per day,Average servings of fruit,Age,Age Group 4,2015,Upper Bound,11.12,,,,Total,11.43
Average number of servings of fruit per day,Average servings of fruit,Area,Urban,2015,Upper Bound,9.015,,,,Total,11.43
Average number of servings of fruit per day,Average servings of fruit,Area,Rural,2015,Upper Bound,2.188,,,,Total,11.43
Average number of servings of fruit per day,Average servings of fruit,Sex by Age,Women Age Group 1,2015,Upper Bound,2.013,,,,Women,11.76
Average number of servings of fruit per day,Average servings of fruit,Sex by Age,Women Age Group 2,2015,Upper Bound,10.97,,,,Women,11.76
Average number of servings of fruit per day,Average servings of fruit,Sex by Age,Women Age Group 3,2015,Upper Bound,5.514,,,,Women,11.76
Average number of servings of fruit per day,Average servings of fruit,Sex by Age,Women Age Group 4,2015,Upper Bound,2.352,,,,Women,11.76
Average number of servings of fruit per day,Average servings of fruit,Sex by Age,Men Age Group 1,2015,Upper Bound,12.87,,,,Men,6.592
Average number of servings of fruit per day,Average servings of fruit,Sex by Age,Men Age Group 2,2015,Upper Bound,2.734,,,,Men,6.592
Average number of servings of fruit per day,Average servings of fruit,Sex by Age,Men Age Group 3,2015,Upper Bound,12.46,,,,Men,6.592
Average number of servings of fruit per day,Average servings of fruit,Sex by Age,Men Age Group 4,2015,Upper Bound,5.634,,,,Men,6.592
Average number of servings of fruit per day,Average servings of fruit,Sex by Area,Urban Men,2015,Upper Bound,2.467,,,,Men,6.592
Average number of servings of fruit per day,Average servings of fruit,Sex by Area,Rural Men,2015,Upper Bound,7.546,,,,Men,6.592
Average number of servings of fruit per day,Average servings of fruit,Sex by Area,Urban Women,2015,Upper Bound,1.421,,,,Women,11.76
Average number of servings of fruit per day,Average servings of fruit,Sex by Area,Rural Women,2015,Upper Bound,8.059,,,,Women,11.76
Average number of servings of fruit per day,Average servings of fruit,Age by Area,Urban Age Group 1,2015,Upper Bound,10.17,,,,Urban,9.015
Average number of servings of fruit per day,Average servings of fruit,Age by Area,Rural Age Group 1,2015,Upper Bound,4.206,,,,Rural,2.188
Average number of servings of fruit per day,Average servings of fruit,Age by Area,Urban Age Group 2,2015,Upper Bound,6.62,,,,Urban,9.015
Average number of servings of fruit per day,Average servings of fruit,Age by Area,Rural Age Group 2,2015,Upper Bound,2.537,,,,Rural,2.188
Average number of servings of fruit per day,Average servings of fruit,Age by Area,Urban Age Group 3,2015,Upper Bound,6.223,,,,Urban,9.015
Average number of servings of fruit per day,Average servings of fruit,Age by Area,Rural Age Group 3,2015,Upper Bound,10.17,,,,Rural,2.188
Average number of servings of fruit per day,Average servings of fruit,Age by Area,Urban Age Group 4,2015,Upper Bound,12.61,,,,Urban,9.015
Average number of servings of fruit per day,Average servings of fruit,Age by Area,Rural Age Group 4,2015,Lower Bound,11.71,,,,Rural,2.352
Average number of servings of vegetables per day,Average servings of vegetables,Total,Total,2015,Estimated,6.472,,viz_total,Average number of servings of vegetables per day,"",
Average number of servings of vegetables per day,Average servings of vegetables,Sex,Men,2015,Estimated,1.183,,viz_sex,Average number of servings of vegetables per day,Total,6.472
Average number of servings of vegetables per day,Average servings of vegetables,Sex,Women,2015,Estimated,1.985,,viz_sex,Average number of servings of vegetables per day,Total,6.472
Average number of servings of vegetables per day,Average servings of vegetables,Age,Age Group 1,2015,Estimated,1.262,,viz_age,Average number of servings of vegetables per day,Total,6.472
Average number of servings of vegetables per day,Average servings of vegetables,Age,Age Group 2,2015,Estimated,11.43,,viz_age,Average number of servings of vegetables per day,Total,6.472
Average number of servings of vegetables per day,Average servings of vegetables,Age,Age Group 3,2015,Estimated,6.592,,viz_age,Average number of servings of vegetables per day,Total,6.472
Average number of servings of vegetables per day,Average servings of vegetables,Age,Age Group 4,2015,Estimated,11.76,,viz_age,Average number of servings of vegetables per day,Total,6.472
Average number of servings of vegetables per day,Average servings of vegetables,Area,Urban,2015,Estimated,7.268,,viz_area,Average number of servings of vegetables per day,Total,6.472
Average number of servings of vegetables per day,Average servings of vegetables,Area,Rural,2015,Estimated,6.925,,viz_area,Average number of servings of vegetables per day,Total,6.472
Average number of servings of vegetables per day,Average servings of vegetables,Sex by Age,Women Age Group 1,2015,Estimated,4.239,,viz_women_age,Average number of servings of vegetables per day,Women,1.985
Average number of servings of vegetables per day,Average servings of vegetables,Sex by Age,Women Age Group 2,2015,Estimated,11.12,,viz_women_age,Average number of servings of vegetables per day,Women,1.985
