Indicator,Answer,Demographic Group,Demographic Characteristic,Year,Type of indicator,Metric,Estimated Population,Visualization Filter,Name for optional filter,Table Filter,Group - Answer,Ref_group,National Reference
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex,Women,2015,Lower Bound,114.4,,,,table_total,Women - Mean SBP,Total,2.552
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex,Women,2015,Upper Bound,116.6,,,,table_total,Women - Mean SBP,Total,9.443
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Age,Men 18-29,2015,Estimated,118,,viz_men_age,"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",,Men 18-29 - Mean SBP,Men,10.19
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Age,Men 18-29,2015,Lower Bound,116,,,,,Men 18-29 - Mean SBP,Men,12.11
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Age,Men 18-29,2015,Upper Bound,120,,,,,Men 18-29 - Mean SBP,Men,12.93
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Age,Men 30-49,2015,Estimated,124.2,,viz_men_age,"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",,Men 30-49 - Mean SBP,Men,10.19
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Age,Men 30-49,2015,Lower Bound,122.5,,,,,Men 30-49 - Mean SBP,Men,12.11
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Age,Men 30-49,2015,Upper Bound,125.9,,,,,Men 30-49 - Mean SBP,Men,12.93
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Age,Men 50-69,2015,Estimated,134.3,,viz_men_age,"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",,Men 50-69 - Mean SBP,Men,10.19
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Age,Men 50-69,2015,Lower Bound,131.7,,,,,Men 50-69 - Mean SBP,Men,12.11
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Age,Men 50-69,2015,Upper Bound,137,,,,,Men 50-69 - Mean SBP,Men,12.93
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Age,Men  18-69,2015,Estimated,124.4,,viz_men_age,"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",,Men  18-69 - Mean SBP,Men,10.19
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Age,Men  18-69,2015,Lower Bound,123.1,,,,,Men  18-69 - Mean SBP,Men,12.11
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Age,Men  18-69,2015,Upper Bound,125.7,,,,,Men  18-69 - Mean SBP,Men,12.93
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Age,Women 18-29,2015,Estimated,106.1,,viz_women_age,"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",,Women 18-29 - Mean SBP,Women,11.18
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Age,Women 18-29,2015,Lower Bound,104.6,,,,,Women 18-29 - Mean SBP,Women,5.707
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Age,Women 18-29,2015,Upper Bound,107.6,,,,,Women 18-29 - Mean SBP,Women,8.135
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Age,Women 30-49,2015,Estimated,114.6,,viz_women_age,"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",,Women 30-49 - Mean SBP,Women,11.18
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Age,Women 30-49,2015,Lower Bound,113.2,,,,,Women 30-49 - Mean SBP,Women,5.707
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Age,Women 30-49,2015,Upper Bound,116,,,,,Women 30-49 - Mean SBP,Women,8.135
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Age,Women 50-69,2015,Estimated,128.8,,viz_women_age,"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",,Women 50-69 - Mean SBP,Women,11.18
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Age,Women 50-69,2015,Lower Bound,126.7,,,,,Women 50-69 - Mean SBP,Women,5.707
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Age,Women 50-69,2015,Upper Bound,130.8,,,,,Women 50-69 - Mean SBP,Women,8.135
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Age,Women  18-69,2015,Estimated,115.5,,viz_women_age,"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",,Women  18-69 - Mean SBP,Women,11.18
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Age,Women  18-69,2015,Lower Bound,114.4,,,,,Women  18-69 - Mean SBP,Women,5.707
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Age,Women  18-69,2015,Upper Bound,116.6,,,,,Women  18-69 - Mean SBP,Women,8.135
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Area,Rural Men,2015,Estimated,,,viz_sex_area,"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",,Rural Men - Mean SBP,Men,10.19
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Area,Rural Men,2015,Lower Bound,,,,,,Rural Men - Mean SBP,Men,12.11
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Area,Rural Men,2015,Upper Bound,,,,,,Rural Men - Mean SBP,Men,12.93
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Area,Rural Women,2015,Estimated,,,viz_sex_area,"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",,Rural Women - Mean SBP,Women,11.18
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Area,Rural Women,2015,Lower Bound,,,,,,Rural Women - Mean SBP,Women,5.707
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Area,Rural Women,2015,Upper Bound,,,,,,Rural Women - Mean SBP,Women,8.135
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Area,Urban Men,2015,Estimated,,,viz_sex_area,"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",,Urban Men - Mean SBP,Men,10.19
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Area,Urban Men,2015,Lower Bound,,,,,,Urban Men - Mean SBP,Men,12.11
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Area,Urban Men,2015,Upper Bound,,,,,,Urban Men - Mean SBP,Men,12.93
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Area,Urban Women,2015,Estimated,,,viz_sex_area,"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",,Urban Women - Mean SBP,Women,11.18
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Area,Urban Women,2015,Lower Bound,,,,,,Urban Women - Mean SBP,Women,5.707
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Area,Urban Women,2015,Upper Bound,,,,,,Urban Women - Mean SBP,Women,8.135
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Total,Total,2015,Estimated,119.9,,viz_total,"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",table_total,1.Total - Mean SBP,,
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Total,Total,2015,Lower Bound,119,,,,table_total,1.Total - Mean SBP,,
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Total,Total,2015,Upper Bound,120.8,,,,table_total,1.Total - Mean SBP,,
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Age,18-29,2015,Estimated,12.8,75587445,viz_age,Percentage who are currently taking any medication for hypertension prescribed by a health worker,,18-29 - Under treatment,Total,70
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Age,18-29,2015,Lower Bound,0,32615315,,,,18-29 - Under treatment,Total,61.16
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Age,18-29,2015,Upper Bound,32.5,18699118,,,,18-29 - Under treatment,Total,26.39
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Age,30-49,2015,Estimated,15.3,28858189,viz_age,Percentage who are currently taking any medication for hypertension prescribed by a health worker,,30-49 - Under treatment,Total,70
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Age,30-49,2015,Lower Bound,7.7,6076904,,,,30-49 - Under treatment,Total,61.16
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Age,30-49,2015,Upper Bound,22.9,107337632,,,,30-49 - Under treatment,Total,26.39
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Age,50-69,2015,Estimated,34.4,118028139,viz_age,Percentage who are currently taking any medication for hypertension prescribed by a health worker,,50-69 - Under treatment,Total,70
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Age,50-69,2015,Lower Bound,25.9,16672247,,,,50-69 - Under treatment,Total,61.16
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Age,50-69,2015,Upper Bound,42.9,92543948,,,,50-69 - Under treatment,Total,26.39
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Age, 18-69,2015,Estimated,24.9,32615315,viz_age,Percentage who are currently taking any medication for hypertension prescribed by a health worker,, 18-69 - Under treatment,Total,70
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Age, 18-69,2015,Lower Bound,18.9,18699118,,,, 18-69 - Under treatment,Total,61.16
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Age, 18-69,2015,Upper Bound,30.8,69358525,,,, 18-69 - Under treatment,Total,26.39
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Age by Area,Rural 18-29,2015,Estimated,,18699118,viz_age_area,Percentage who are currently taking any medication for hypertension prescribed by a health worker,,Rural 18-29 - Under treatment,Rural,13.49
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Age by Area,Rural 18-29,2015,Lower Bound,,69358525,,,,Rural 18-29 - Under treatment,Rural,74.88
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Age by Area,Rural 18-29,2015,Upper Bound,,23964038,,,,Rural 18-29 - Under treatment,Rural,51.47
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Age by Area,Rural 30-49,2015,Estimated,,92543948,viz_age_area,Percentage who are currently taking any medication for hypertension prescribed by a health worker,,Rural 30-49 - Under treatment,Rural,13.49
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Age by Area,Rural 30-49,2015,Lower Bound,,63611605,,,,Rural 30-49 - Under treatment,Rural,74.88
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Age by Area,Rural 30-49,2015,Upper Bound,,28858189,,,,Rural 30-49 - Under treatment,Rural,51.47
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Age by Area,Rural 50-69,2015,Estimated,,86512772,viz_age_area,Percentage who are currently taking any medication for hypertension prescribed by a health worker,,Rural 50-69 - Under treatment,Rural,13.49
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Age by Area,Rural 50-69,2015,Lower Bound,,75587445,,,,Rural 50-69 - Under treatment,Rural,74.88
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Age by Area,Rural 50-69,2015,Upper Bound,,32615315,,,,Rural 50-69 - Under treatment,Rural,51.47
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Age by Area,Rural  18-69,2015,Estimated,,23964038,viz_age_area,Percentage who are currently taking any medication for hypertension prescribed by a health worker,,Rural  18-69 - Under treatment,Rural,13.49
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Age by Area,Rural  18-69,2015,Lower Bound,,118028139,,,,Rural  18-69 - Under treatment,Rural,74.88
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Age by Area,Rural  18-69,2015,Lower Bound,,16672247,,,,Rural  18-69 - Under treatment,Rural,74.88
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Age by Area,Urban 18-29,2015,Estimated,,16672247,viz_age_area,Percentage who are currently taking any medication for hypertension prescribed by a health worker,,Urban 18-29 - Under treatment,Urban,4.917
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Age by Area,Urban 18-29,2015,Lower Bound,,92543948,,,,Urban 18-29 - Under treatment,Urban,86.85
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Age by Area,Urban 18-29,2015,Upper Bound,,63611605,,,,Urban 18-29 - Under treatment,Urban,70
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Age by Area,Urban 30-49,2015,Estimated,,107337632,viz_age_area,Percentage who are currently taking any medication for hypertension prescribed by a health worker,,Urban 30-49 - Under treatment,Urban,4.917
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Age by Area,Urban 30-49,2015,Lower Bound,,86512772,,,,Urban 30-49 - Under treatment,Urban,86.85
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Age by Area,Urban 30-49,2015,Upper Bound,,75587445,,,,Urban 30-49 - Under treatment,Urban,70
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Age by Area,Urban 50-69,2015,Estimated,,69358525,viz_age_area,Percentage who are currently taking any medication for hypertension prescribed by a health worker,,Urban 50-69 - Under treatment,Urban,4.917
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Age by Area,Urban 50-69,2015,Lower Bound,,23964038,,,,Urban 50-69 - Under treatment,Urban,86.85
