Indicator,Answer,Demographic Group,Demographic Characteristic,Year,Type of indicator,Metric,Estimated Population,Visualization Filter,Name for optional filter,Table Filter,Group - Answer,Ref_group,National Reference
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Age,Men 18-29,2015,Estimated,88.9,16338555,viz_men_age,Percentage who are currently taking any medication for diabetes prescribed by a health worker,,Men 18-29 - Under treatment,Men,13.22
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Age,Men 18-29,2015,Lower Bound,60.5,72448267,,,,Men 18-29 - Under treatment,Men,58.62
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Age,Men 18-29,2015,Upper Bound,100,28240241,,,,Men 18-29 - Under treatment,Men,22.85
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Age,Men 30-49,2015,Estimated,50.7,20330501,viz_men_age,Percentage who are currently taking any medication for diabetes prescribed by a health worker,,Men 30-49 - Under treatment,Men,13.22
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Age,Men 30-49,2015,Lower Bound,20.4,17178965,,,,Men 30-49 - Under treatment,Men,58.62
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Age,Men 30-49,2015,Upper Bound,81,45172026,,,,Men 30-49 - Under treatment,Men,22.85
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Age,Men 50-69,2015,Estimated,82.3,44035001,viz_men_age,Percentage who are currently taking any medication for diabetes prescribed by a health worker,,Men 50-69 - Under treatment,Men,13.22
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Age,Men 50-69,2015,Lower Bound,68.1,9310010,,,,Men 50-69 - Under treatment,Men,58.62
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Age,Men 50-69,2015,Upper Bound,96.5,16338555,,,,Men 50-69 - Under treatment,Men,22.85
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Age,Men  18-69,2015,Estimated,75.3,114159782,viz_men_age,Percentage who are currently taking any medication for diabetes prescribed by a health worker,,Men  18-69 - Under treatment,Men,13.22
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Age,Men  18-69,2015,Lower Bound,60.8,114295731,,,,Men  18-69 - Under treatment,Men,58.62
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Age,Men  18-69,2015,Upper Bound,89.8,20330501,,,,Men  18-69 - Under treatment,Men,22.85
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Age,Women 18-29,2015,Estimated,33,114295731,viz_women_age,Percentage who are currently taking any medication for diabetes prescribed by a health worker,,Women 18-29 - Under treatment,Women,16.45
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Age,Women 18-29,2015,Lower Bound,0,20330501,,,,Women 18-29 - Under treatment,Women,13.9
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Age,Women 18-29,2015,Upper Bound,88.3,17178965,,,,Women 18-29 - Under treatment,Women,36.55
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Age,Women 30-49,2015,Estimated,60.8,55170430,viz_women_age,Percentage who are currently taking any medication for diabetes prescribed by a health worker,,Women 30-49 - Under treatment,Women,16.45
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Age,Women 30-49,2015,Lower Bound,26.6,44035001,,,,Women 30-49 - Under treatment,Women,13.9
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Age,Women 30-49,2015,Upper Bound,95,9310010,,,,Women 30-49 - Under treatment,Women,36.55
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Age,Women 50-69,2015,Estimated,67.9,28240241,viz_women_age,Percentage who are currently taking any medication for diabetes prescribed by a health worker,,Women 50-69 - Under treatment,Women,16.45
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Age,Women 50-69,2015,Lower Bound,51.3,114159782,,,,Women 50-69 - Under treatment,Women,13.9
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Age,Women 50-69,2015,Upper Bound,88,114295731,,,,Women 50-69 - Under treatment,Women,36.55
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Age,Women  18-69,2015,Estimated,61.6,45172026,viz_women_age,Percentage who are currently taking any medication for diabetes prescribed by a health worker,,Women  18-69 - Under treatment,Women,16.45
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Age,Women  18-69,2015,Lower Bound,44.1,62462221,,,,Women  18-69 - Under treatment,Women,13.9
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Age,Women  18-69,2015,Upper Bound,79.2,55170430,,,,Women  18-69 - Under treatment,Women,36.55
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Area,Rural Men,2015,Estimated,,72448267,viz_sex_area,Percentage who are currently taking any medication for diabetes prescribed by a health worker,,Rural Men - Under treatment,Men,13.22
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Area,Rural Men,2015,Lower Bound,,28240241,,,,Rural Men - Under treatment,Men,58.62
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Area,Rural Men,2015,Upper Bound,,114159782,,,,Rural Men - Under treatment,Men,22.85
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Area,Rural Women,2015,Estimated,,9310010,viz_sex_area,Percentage who are currently taking any medication for diabetes prescribed by a health worker,,Rural Women - Under treatment,Women,16.45
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Area,Rural Women,2015,Lower Bound,,16338555,,,,Rural Women - Under treatment,Women,13.9
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Area,Rural Women,2015,Upper Bound,,72448267,,,,Rural Women - Under treatment,Women,36.55
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Area,Urban Men,2015,Estimated,,62462221,viz_sex_area,Percentage who are currently taking any medication for diabetes prescribed by a health worker,,Urban Men - Under treatment,Men,13.22
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Area,Urban Men,2015,Lower Bound,,55170430,,,,Urban Men - Under treatment,Men,58.62
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Area,Urban Men,2015,Upper Bound,,44035001,,,,Urban Men - Under treatment,Men,22.85
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Area,Urban Women,2015,Estimated,,17178965,viz_sex_area,Percentage who are currently taking any medication for diabetes prescribed by a health worker,,Urban Women - Under treatment,Women,16.45
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Area,Urban Women,2015,Lower Bound,,45172026,,,,Urban Women - Under treatment,Women,13.9
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Area,Urban Women,2015,Upper Bound,,62462221,,,,Urban Women - Under treatment,Women,36.55
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Total,Total,2015,Estimated,67.2,45172026,viz_total,Percentage who are currently taking any medication for diabetes prescribed by a health worker,table_total,1.Total - Under treatment,,
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Total,Total,2015,Lower Bound,54.9,62462221,,,table_total,1.Total - Under treatment,,
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Total,Total,2015,Upper Bound,79.5,55170430,,,table_total,1.Total - Under treatment,,
Percentage who are currently taking herbal or traditional remedies for diabetes,Taking traditional remedies,Age,18-29,2015,Estimated,35.5,45172026,viz_age,Percentage who are currently taking herbal or traditional remedies for diabetes,,18-29 - Taking traditional remedies,Total,92.48
Percentage who are currently taking herbal or traditional remedies for diabetes,Taking traditional remedies,Age,18-29,2015,Lower Bound,0,62462221,,,,18-29 - Taking traditional remedies,Total,16.45
Percentage who are currently taking herbal or traditional remedies for diabetes,Taking traditional remedies,Age,18-29,2015,Upper Bound,87.3,55170430,,,,18-29 - Taking traditional remedies,Total,13.9
Percentage who are currently taking herbal or traditional remedies for diabetes,Taking traditional remedies,Age,30-49,2015,Estimated,5.7,16338555,viz_age,Percentage who are currently taking herbal or traditional remedies for diabetes,,30-49 - Taking traditional remedies,Total,92.48
Percentage who are currently taking herbal or traditional remedies for diabetes,Taking traditional remedies,Age,30-49,2015,Lower Bound,0,72448267,,,,30-49 - Taking traditional remedies,Total,16.45
Percentage who are currently taking herbal or traditional remedies for diabetes,Taking traditional remedies,Age,30-49,2015,Upper Bound,14.5,28240241,,,,30-49 - Taking traditional remedies,Total,13.9
Percentage who are currently taking herbal or traditional remedies for diabetes,Taking traditional remedies,Age,50-69,2015,Estimated,17.2,20330501,viz_age,Percentage who are currently taking herbal or traditional remedies for diabetes,,50-69 - Taking traditional remedies,Total,92.48
Percentage who are currently taking herbal or traditional remedies for diabetes,Taking traditional remedies,Age,50-69,2015,Lower Bound,5.5,17178965,,,,50-69 - Taking traditional remedies,Total,16.45
Percentage who are currently taking herbal or traditional remedies for diabetes,Taking traditional remedies,Age,50-69,2015,Upper Bound,28.8,45172026,,,,50-69 - Taking traditional remedies,Total,13.9
Percentage who are currently taking herbal or traditional remedies for diabetes,Taking traditional remedies,Age, 18-69,2015,Estimated,17.6,44035001,viz_age,Percentage who are currently taking herbal or traditional remedies for diabetes,, 18-69 - Taking traditional remedies,Total,92.48
Percentage who are currently taking herbal or traditional remedies for diabetes,Taking traditional remedies,Age, 18-69,2015,Lower Bound,5.4,9310010,,,, 18-69 - Taking traditional remedies,Total,16.45
Percentage who are currently taking herbal or traditional remedies for diabetes,Taking traditional remedies,Age, 18-69,2015,Upper Bound,29.7,16338555,,,, 18-69 - Taking traditional remedies,Total,13.9
Percentage who are currently taking herbal or traditional remedies for diabetes,Taking traditional remedies,Age by Area,Rural 18-29,2015,Estimated,,17178965,viz_age_area,Percentage who are currently taking herbal or traditional remedies for diabetes,,Rural 18-29 - Taking traditional remedies,Rural,50.54
Percentage who are currently taking herbal or traditional remedies for diabetes,Taking traditional remedies,Age by Area,Rural 18-29,2015,Lower Bound,,45172026,,,,Rural 18-29 - Taking traditional remedies,Rural,44.64
Percentage who are currently taking herbal or traditional remedies for diabetes,Taking traditional remedies,Age by Area,Rural 18-29,2015,Upper Bound,,62462221,,,,Rural 18-29 - Taking traditional remedies,Rural,35.63
Percentage who are currently taking herbal or traditional remedies for diabetes,Taking traditional remedies,Age by Area,Rural 30-49,2015,Estimated,,114295731,viz_age_area,Percentage who are currently taking herbal or traditional remedies for diabetes,,Rural 30-49 - Taking traditional remedies,Rural,50.54
Percentage who are currently taking herbal or traditional remedies for diabetes,Taking traditional remedies,Age by Area,Rural 30-49,2015,Lower Bound,,20330501,,,,Rural 30-49 - Taking traditional remedies,Rural,44.64
Percentage who are currently taking herbal or traditional remedies for diabetes,Taking traditional remedies,Age by Area,Rural 30-49,2015,Upper Bound,,17178965,,,,Rural 30-49 - Taking traditional remedies,Rural,35.63
Percentage who are currently taking herbal or traditional remedies for diabetes,Taking traditional remedies,Age by Area,Rural 50-69,2015,Estimated,,28240241,viz_age_area,Percentage who are currently taking herbal or traditional remedies for diabetes,,Rural 50-69 - Taking traditional remedies,Rural,50.54
