Indicator,Answer,Demographic Group,Demographic Characteristic,Year,Type of indicator,Metric,Estimated Population,Visualization Filter,Name for optional filter,Table Filter,Group - Answer,Ref_group,National Reference
Percentage who had their blood glucose measured,Measured,Age by Area,Urban Age Group 3,2010,Upper Bound,70.98,87723951,,,,Urban Age Group 3 - Measured,Urban,69.48
Percentage who had their blood glucose measured,Measured,Age by Area,Rural Age Group 3,2010,Upper Bound,15.56,19230553,,,,Rural Age Group 3 - Measured,Rural,2.477
Percentage who had their blood glucose measured,Measured,Age by Area,Urban Age Group 4,2010,Upper Bound,75.44,93236050,,,,Urban Age Group 4 - Measured,Urban,69.48
Percentage who had their blood glucose measured,Measured,Age by Area,Rural Age Group 4,2010,Lower Bound,96.69,119498856,,,,Rural Age Group 4 - Measured,Rural,75.44
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Total,Total,2010,Estimated,49.59,61288119,viz_total,Percentage who had their blood glucose measured but not diagnosed,table_total_2010,1.Total - Measured not diagnosed,,
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex,Men,2010,Estimated,66.89,82669133,viz_sex_2010,Percentage who had their blood glucose measured but not diagnosed,table_total_2010,Men - Measured not diagnosed,Total,49.59
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex,Women,2010,Estimated,69.48,85870105,viz_sex_2010,Percentage who had their blood glucose measured but not diagnosed,table_total_2010,Women - Measured not diagnosed,Total,49.59
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age,Age Group 1,2010,Estimated,2.477,3061316,viz_age_2010,Percentage who had their blood glucose measured but not diagnosed,,Age Group 1 - Measured not diagnosed,Total,49.59
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age,Age Group 2,2010,Estimated,4.704,5813658,viz_age_2010,Percentage who had their blood glucose measured but not diagnosed,,Age Group 2 - Measured not diagnosed,Total,49.59
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age,Age Group 3,2010,Estimated,38.1,47087666,viz_age_2010,Percentage who had their blood glucose measured but not diagnosed,,Age Group 3 - Measured not diagnosed,Total,49.59
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age,Age Group 4,2010,Estimated,14.96,18489015,viz_age_2010,Percentage who had their blood glucose measured but not diagnosed,,Age Group 4 - Measured not diagnosed,Total,49.59
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Area,Urban,2010,Estimated,16.53,20429373,viz_area_2010,Percentage who had their blood glucose measured but not diagnosed,,Urban - Measured not diagnosed,Total,49.59
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Area,Rural,2010,Estimated,70.98,87723951,viz_area_2010,Percentage who had their blood glucose measured but not diagnosed,,Rural - Measured not diagnosed,Total,49.59
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Age,Women Age Group 1,2010,Estimated,15.56,19230553,viz_women_age_2010,Percentage who had their blood glucose measured but not diagnosed,,Women Age Group 1 - Measured not diagnosed,Women,69.48
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Age,Women Age Group 2,2010,Estimated,75.44,93236050,viz_women_age_2010,Percentage who had their blood glucose measured but not diagnosed,,Women Age Group 2 - Measured not diagnosed,Women,69.48
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Age,Women Age Group 3,2010,Estimated,96.69,119498856,viz_women_age_2010,Percentage who had their blood glucose measured but not diagnosed,,Women Age Group 3 - Measured not diagnosed,Women,69.48
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Age,Women Age Group 4,2010,Estimated,49.59,61288119,viz_women_age_2010,Percentage who had their blood glucose measured but not diagnosed,,Women Age Group 4 - Measured not diagnosed,Women,69.48
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Age,Men Age Group 1,2010,Estimated,66.89,82669133,viz_men_age_2010,Percentage who had their blood glucose measured but not diagnosed,,Men Age Group 1 - Measured not diagnosed,Men,66.89
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Age,Men Age Group 2,2010,Estimated,69.48,85870105,viz_men_age_2010,Percentage who had their blood glucose measured but not diagnosed,,Men Age Group 2 - Measured not diagnosed,Men,66.89
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Age,Men Age Group 3,2010,Estimated,2.477,3061316,viz_men_age_2010,Percentage who had their blood glucose measured but not diagnosed,,Men Age Group 3 - Measured not diagnosed,Men,66.89
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Age,Men Age Group 4,2010,Estimated,4.704,5813658,viz_men_age_2010,Percentage who had their blood glucose measured but not diagnosed,,Men Age Group 4 - Measured not diagnosed,Men,66.89
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Area,Urban Men,2010,Estimated,38.1,47087666,viz_sex_area_2010,Percentage who had their blood glucose measured but not diagnosed,,Urban Men - Measured not diagnosed,Men,66.89
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Area,Rural Men,2010,Estimated,14.96,18489015,viz_sex_area_2010,Percentage who had their blood glucose measured but not diagnosed,,Rural Men - Measured not diagnosed,Men,66.89
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Area,Urban Women,2010,Estimated,16.53,20429373,viz_sex_area_2010,Percentage who had their blood glucose measured but not diagnosed,,Urban Women - Measured not diagnosed,Women,69.48
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Area,Rural Women,2010,Estimated,70.98,87723951,viz_sex_area_2010,Percentage who had their blood glucose measured but not diagnosed,,Rural Women - Measured not diagnosed,Women,69.48
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Urban Age Group 1,2010,Estimated,15.56,19230553,viz_age_area_2010,Percentage who had their blood glucose measured but not diagnosed,,Urban Age Group 1 - Measured not diagnosed,Urban,16.53
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Rural Age Group 1,2010,Estimated,75.44,93236050,viz_age_area_2010,Percentage who had their blood glucose measured but not diagnosed,,Rural Age Group 1 - Measured not diagnosed,Rural,70.98
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Urban Age Group 2,2010,Estimated,96.69,119498856,viz_age_area_2010,Percentage who had their blood glucose measured but not diagnosed,,Urban Age Group 2 - Measured not diagnosed,Urban,16.53
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Rural Age Group 2,2010,Estimated,49.59,61288119,viz_age_area_2010,Percentage who had their blood glucose measured but not diagnosed,,Rural Age Group 2 - Measured not diagnosed,Rural,70.98
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Urban Age Group 3,2010,Estimated,66.89,82669133,viz_age_area_2010,Percentage who had their blood glucose measured but not diagnosed,,Urban Age Group 3 - Measured not diagnosed,Urban,16.53
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Rural Age Group 3,2010,Estimated,69.48,85870105,viz_age_area_2010,Percentage who had their blood glucose measured but not diagnosed,,Rural Age Group 3 - Measured not diagnosed,Rural,70.98
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Urban Age Group 4,2010,Estimated,2.477,3061316,viz_age_area_2010,Percentage who had their blood glucose measured but not diagnosed,,Urban Age Group 4 - Measured not diagnosed,Urban,16.53
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Rural Age Group 4,2010,Estimated,4.704,5813658,viz_age_area_2010,Percentage who had their blood glucose measured but not diagnosed,,Rural Age Group 4 - Measured not diagnosed,Rural,70.98
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Total,Total,2010,Lower Bound,38.1,47087666,,,table_total_2010,1.Total - Measured not diagnosed,,
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex,Men,2010,Lower Bound,14.96,18489015,,,table_total_2010,Men - Measured not diagnosed,Total,38.1
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex,Women,2010,Lower Bound,16.53,20429373,,,table_total_2010,Women - Measured not diagnosed,Total,38.1
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age,Age Group 1,2010,Lower Bound,70.98,87723951,,,,Age Group 1 - Measured not diagnosed,Total,38.1
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age,Age Group 2,2010,Lower Bound,15.56,19230553,,,,Age Group 2 - Measured not diagnosed,Total,38.1
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age,Age Group 3,2010,Lower Bound,75.44,93236050,,,,Age Group 3 - Measured not diagnosed,Total,38.1
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age,Age Group 4,2010,Lower Bound,96.69,119498856,,,,Age Group 4 - Measured not diagnosed,Total,38.1
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Area,Urban,2010,Lower Bound,49.59,61288119,,,,Urban - Measured not diagnosed,Total,38.1
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Area,Rural,2010,Lower Bound,66.89,82669133,,,,Rural - Measured not diagnosed,Total,38.1
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Age,Women Age Group 1,2010,Lower Bound,69.48,85870105,,,,Women Age Group 1 - Measured not diagnosed,Women,16.53
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Age,Women Age Group 2,2010,Lower Bound,2.477,3061316,,,,Women Age Group 2 - Measured not diagnosed,Women,16.53
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Age,Women Age Group 3,2010,Lower Bound,4.704,5813658,,,,Women Age Group 3 - Measured not diagnosed,Women,16.53
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Age,Women Age Group 4,2010,Lower Bound,38.1,47087666,,,,Women Age Group 4 - Measured not diagnosed,Women,16.53
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Age,Men Age Group 1,2010,Lower Bound,14.96,18489015,,,,Men Age Group 1 - Measured not diagnosed,Men,14.96
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Age,Men Age Group 2,2010,Lower Bound,16.53,20429373,,,,Men Age Group 2 - Measured not diagnosed,Men,14.96
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Age,Men Age Group 3,2010,Lower Bound,70.98,87723951,,,,Men Age Group 3 - Measured not diagnosed,Men,14.96
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Age,Men Age Group 4,2010,Lower Bound,15.56,19230553,,,,Men Age Group 4 - Measured not diagnosed,Men,14.96
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Area,Urban Men,2010,Lower Bound,75.44,93236050,,,,Urban Men - Measured not diagnosed,Men,14.96
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Area,Rural Men,2010,Lower Bound,96.69,119498856,,,,Rural Men - Measured not diagnosed,Men,14.96
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Area,Urban Women,2010,Lower Bound,49.59,61288119,,,,Urban Women - Measured not diagnosed,Women,16.53
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Sex by Area,Rural Women,2010,Lower Bound,66.89,82669133,,,,Rural Women - Measured not diagnosed,Women,16.53
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Urban Age Group 1,2010,Lower Bound,69.48,85870105,,,,Urban Age Group 1 - Measured not diagnosed,Urban,49.59
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Rural Age Group 1,2010,Lower Bound,2.477,3061316,,,,Rural Age Group 1 - Measured not diagnosed,Rural,66.89
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Urban Age Group 2,2010,Lower Bound,4.704,5813658,,,,Urban Age Group 2 - Measured not diagnosed,Urban,49.59
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Rural Age Group 2,2010,Lower Bound,38.1,47087666,,,,Rural Age Group 2 - Measured not diagnosed,Rural,66.89
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Urban Age Group 3,2010,Lower Bound,14.96,18489015,,,,Urban Age Group 3 - Measured not diagnosed,Urban,49.59
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Rural Age Group 3,2010,Lower Bound,16.53,20429373,,,,Rural Age Group 3 - Measured not diagnosed,Rural,66.89
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Urban Age Group 4,2010,Lower Bound,70.98,87723951,,,,Urban Age Group 4 - Measured not diagnosed,Urban,49.59
